ReviewId, Reviewerid, CommentIndex, NumOfCurrent, NumOfincurrent, CurrentPar, IncurrentPar, ScoreOfReliability, VotingScore, Status
9303, 693,  1,  55,  18, 0.753425, 0.246575, 0.753425, 1, merged
9305, 396,  1,   1,   2, 0.333333, 0.666667, 0.333333, -1, merged
9307, 2874,  1,  59,  12, 0.830986, 0.169014, 0.830986, -1, merged
9312, 4381,  1,  29,  17, 0.630435, 0.369565, 0.630435, 1, merged
9316, 2472,  1,  42,  21, 0.666667, 0.333333, 0.666667, -1, abandoned
9317, 2271,  1,  71,  27, 0.724490, 0.275510, 0.724490, -1, merged
9318, 866,  1,  98,  44, 0.690141, 0.309859, 0.690141, 1, merged
9320, 4328,  1,   0,   0, 0.000000, 0.000000, 0.000000, 1, merged
9333, 4715,  1,   0,   0, 0.000000, 0.000000, 0.000000, -1, merged
9335, 4328,  1,   1,   0, 1.000000, 0.000000, 1.000000, 1, merged
9342, 4381,  1,  30,  17, 0.638298, 0.361702, 0.638298, 1, merged
9344, 7,  1, 672, 177, 0.791519, 0.208481, 0.791519, -1, merged
9347, 2031,  1,  12,  10, 0.545455, 0.454545, 0.545455, 1, merged
9349, 1132,  1, 632,  87, 0.878999, 0.121001, 0.878999, -1, abandoned
9356, 2750,  1,  39,  20, 0.661017, 0.338983, 0.661017, 1, abandoned
9358, 100,  1, 230,  35, 0.867925, 0.132075, 0.867925, 1, merged
9360, 1669,  1,  22,  16, 0.578947, 0.421053, 0.578947, 1, merged
9367, 2166,  1, 482, 579, 0.454288, 0.545712, 0.454288, 1, merged
9368, 2166,  1, 483, 580, 0.454374, 0.545626, 0.454374, 1, merged
9373, 2750,  1,  45,  24, 0.652174, 0.347826, 0.652174, 1, merged
9374, 2750,  1,  46,  25, 0.647887, 0.352113, 0.647887, -1, merged
9384, 1711,  1,  11,  10, 0.523810, 0.476190, 0.523810, 1, merged
9398, 1,  1, 214,  62, 0.775362, 0.224638, 0.775362, -1, merged
9400, 4302,  1,   6,   0, 1.000000, 0.000000, 1.000000, 1, merged
9401, 1711,  1,  13,  10, 0.565217, 0.434783, 0.565217, 1, merged
9403, 2,  1, 193,  26, 0.881279, 0.118721, 0.881279, 1, merged
9406, 2835,  1,   6,   1, 0.857143, 0.142857, 0.857143, 1, merged
9409, 2271,  1,  73,  29, 0.715686, 0.284314, 0.715686, 1, merged
9410, 2166,  1, 492, 583, 0.457674, 0.542326, 0.457674, 1, merged
9413, 4295,  1,   0,   0, 0.000000, 0.000000, 0.000000, 1, merged
9415, 4277,  1,   1,   2, 0.333333, 0.666667, 0.333333, 1, merged
9422, 2455,  1,  53,  17, 0.757143, 0.242857, 0.757143, -1, abandoned
9424, 4328,  1,   1,   1, 0.500000, 0.500000, 0.500000, 1, merged
9425, 4328,  1,   1,   2, 0.333333, 0.666667, 0.333333, 1, merged
9426, 1,  1, 215,  62, 0.776173, 0.223827, 0.776173, -1, abandoned
9427, 1,  1, 216,  62, 0.776978, 0.223022, 0.776978, -1, abandoned
9434, 970,  1, 121,  20, 0.858156, 0.141844, 0.858156, -1, merged
9436, 4460,  1,   7,   7, 0.500000, 0.500000, 0.500000, 1, merged
9443, 4257,  1,   0,   1, 0.000000, 1.000000, 0.000000, -1, merged
9444, 4328,  1,   2,   2, 0.500000, 0.500000, 0.500000, 1, merged
9449, 4277,  1,   2,   2, 0.500000, 0.500000, 0.500000, 1, merged
9451, 1711,  1,  15,  10, 0.600000, 0.400000, 0.600000, 1, merged
9454, 2166,  1, 494, 589, 0.456140, 0.543860, 0.456140, 1, merged
9456, 2166,  1, 494, 592, 0.454880, 0.545120, 0.454880, 1, merged
9457, 2325,  1,  15,   3, 0.833333, 0.166667, 0.833333, -1, abandoned
9458, 2166,  1, 494, 593, 0.454462, 0.545538, 0.454462, 1, merged
9462, 4460,  1,   8,   8, 0.500000, 0.500000, 0.500000, -1, abandoned
9464, 2166,  1, 495, 595, 0.454128, 0.545872, 0.454128, 1, merged
9466, 2166,  1, 495, 596, 0.453712, 0.546288, 0.453712, 1, merged
9467, 236,  1,  41,  16, 0.719298, 0.280702, 0.719298, 1, merged
9469, 2166,  1, 496, 596, 0.454212, 0.545788, 0.454212, 1, merged
9474, 2166,  1, 498, 596, 0.455210, 0.544790, 0.455210, 1, merged
9475, 1561,  1, 127,  25, 0.835526, 0.164474, 0.835526, 1, merged
9477, 2166,  1, 499, 596, 0.455708, 0.544292, 0.455708, 1, merged
9478, 2325,  1,  17,   3, 0.850000, 0.150000, 0.850000, 1, merged
9491, 1132,  1, 634,  90, 0.875691, 0.124309, 0.875691, -1, abandoned
9492, 2166,  1, 500, 598, 0.455373, 0.544627, 0.455373, 1, merged
9496, 4146,  1,  14,   2, 0.875000, 0.125000, 0.875000, 1, merged
9499, 518,  1,  57,  13, 0.814286, 0.185714, 0.814286, 1, merged
9505, 1,  1, 217,  62, 0.777778, 0.222222, 0.777778, -1, merged
9506, 2166,  1, 502, 602, 0.454710, 0.545290, 0.454710, 1, abandoned
9514, 1816,  1, 207,  47, 0.814961, 0.185039, 0.814961, -1, merged
9519, 2166,  1, 506, 609, 0.453812, 0.546188, 0.453812, 1, merged
9521, 2,  1, 195,  26, 0.882353, 0.117647, 0.882353, 1, merged
9523, 7,  1, 677, 178, 0.791813, 0.208187, 0.791813, -1, abandoned
9526, 2166,  1, 508, 611, 0.453977, 0.546023, 0.453977, 1, merged
9536, 1,  1, 218,  62, 0.778571, 0.221429, 0.778571, 1, merged
9542, 2472,  1,  45,  22, 0.671642, 0.328358, 0.671642, 1, merged
9543, 2472,  1,  46,  22, 0.676471, 0.323529, 0.676471, 1, merged
9551, 2166,  1, 512, 623, 0.451101, 0.548899, 0.451101, 1, merged
9557, 2166,  1, 514, 633, 0.448126, 0.551874, 0.448126, 1, merged
9558, 2166,  1, 514, 635, 0.447346, 0.552654, 0.447346, 1, merged
9562, 4146,  1,  15,   2, 0.882353, 0.117647, 0.882353, -1, merged
9565, 1,  1, 219,  62, 0.779359, 0.220641, 0.779359, 1, merged
9569, 2750,  1,  51,  27, 0.653846, 0.346154, 0.653846, -1, abandoned
9570, 1653,  1,  52,  28, 0.650000, 0.350000, 0.650000, -1, merged
9578, 2166,  1, 518, 639, 0.447710, 0.552290, 0.447710, 1, merged
9580, 67,  1, 378,  68, 0.847534, 0.152466, 0.847534, -1, merged
9590, 2166,  1, 519, 639, 0.448187, 0.551813, 0.448187, 1, merged
9596, 4556,  1,   1,   0, 1.000000, 0.000000, 1.000000, 1, merged
9598, 385,  1, 136,  95, 0.588745, 0.411255, 0.588745, -1, abandoned
9599, 2166,  1, 521, 640, 0.448751, 0.551249, 0.448751, 1, merged
9608, 2166,  1, 522, 641, 0.448839, 0.551161, 0.448839, 1, merged
9610, 2,  1, 196,  27, 0.878924, 0.121076, 0.878924, -1, merged
9612, 2166,  1, 523, 641, 0.449313, 0.550687, 0.449313, 1, merged
9613, 2271,  1,  77,  32, 0.706422, 0.293578, 0.706422, 1, merged
