ReviewId, Reviewerid, CommentIndex, NumOfCurrent, NumOfincurrent, CurrentPar, IncurrentPar, ScoreOfReliability, VotingScore, Status
9396, 67,  1, 371,  64, 0.852874, 0.147126, 0.852874, 1, merged
9396, 2750,  2,  48,  25, 0.657534, 0.342466, 1.510408, 1, merged
9396, 2166,  3, 485, 582, 0.454545, 0.545455, 1.964953, 1, merged
9404, 4460,  1,   7,   5, 0.583333, 0.416667, 0.583333, 1, abandoned
9404, 2472,  2,  43,  21, 0.671875, 0.328125, 1.255208, 1, abandoned
9404, 1561,  3, 124,  25, 0.832215, 0.167785, 2.087423, -1, abandoned
9423, 7,  1, 675, 177, 0.792254, 0.207746, 0.792254, 1, merged
9423, 4375,  2,   0,   1, 0.000000, 1.000000, 0.792254, 1, merged
9423, 4922,  3,   0,   0, 0.000000, 0.000000, 0.792254, 1, merged
9446, 4610,  1,   0,   1, 0.000000, 1.000000, 0.000000, 1, merged
9446, 1247,  2, 373,  52, 0.877647, 0.122353, 0.877647, -1, merged
9446, 24,  3, 104,  37, 0.737589, 0.262411, 1.615236, 1, merged
9455, 2166,  1, 494, 591, 0.455300, 0.544700, 0.455300, 1, merged
9455, 1030,  2, 315,  80, 0.797468, 0.202532, 1.252768, -1, merged
9455, 679,  3, 418, 147, 0.739823, 0.260177, 1.992591, -1, merged
9465, 1699,  1,   4,  10, 0.285714, 0.714286, 0.285714, 1, abandoned
9465, 2455,  2,  54,  17, 0.760563, 0.239437, 1.046278, 1, abandoned
9465, 1816,  3, 206,  46, 0.817460, 0.182540, 1.863738, -1, abandoned
9480, 1132,  1, 633,  90, 0.875519, 0.124481, 0.875519, -1, merged
9480, 1779,  2,  31,  10, 0.756098, 0.243902, 1.631616, 1, merged
9480, 100,  3, 233,  35, 0.869403, 0.130597, 2.501019, -1, merged
9495, 2166,  1, 500, 601, 0.454133, 0.545867, 0.454133, 1, merged
9495, 1132,  2, 635,  90, 0.875862, 0.124138, 1.329995, -1, merged
9495, 1812,  3, 149,  94, 0.613169, 0.386831, 1.943163, 1, merged
9497, 2472,  1,  43,  22, 0.661538, 0.338462, 0.661538, -1, merged
9497, 1699,  2,   4,  12, 0.250000, 0.750000, 0.911538, -1, merged
9497, 866,  3, 100,  44, 0.694444, 0.305556, 1.605983, -1, merged
9525, 6,  1, 195,  73, 0.727612, 0.272388, 0.727612, -1, abandoned
9525, 2035,  2, 151,  65, 0.699074, 0.300926, 1.426686, -1, abandoned
9525, 2166,  3, 508, 610, 0.454383, 0.545617, 1.881069, 1, abandoned
9534, 979,  1,  31,  10, 0.756098, 0.243902, 0.756098, 1, merged
9534, 4610,  2,   0,   3, 0.000000, 1.000000, 0.756098, 1, merged
9534, 1247,  3, 373,  53, 0.875587, 0.124413, 1.631684, -1, merged
9544, 2166,  1, 509, 620, 0.450841, 0.549159, 0.450841, 1, merged
9544, 335,  2,  40,  23, 0.634921, 0.365079, 1.085762, -1, merged
9544, 679,  3, 419, 148, 0.738977, 0.261023, 1.824739, -1, merged
9554, 2284,  1,  44,   7, 0.862745, 0.137255, 0.862745, -1, merged
9554, 2166,  2, 513, 626, 0.450395, 0.549605, 1.313140, 1, merged
9554, 1132,  3, 640,  92, 0.874317, 0.125683, 2.187457, -1, merged
9556, 2166,  1, 514, 630, 0.449301, 0.550699, 0.449301, 1, merged
9556, 2284,  2,  48,   7, 0.872727, 0.127273, 1.322028, -1, merged
