ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,ScoreOfReliability,VotingScore,Status
10002,1000049, 1,4702,658,0.877239,0.122761,0.877239,1,merged
10003,1000049, 1,4703,658,0.877262,0.122738,0.877262,1,merged
10004,1000049, 1,4703,659,0.877098,0.122902,0.877098,1,abandoned
10005,1000049, 1,4704,659,0.877121,0.122879,0.877121,1,merged
10007,1000049, 1,4705,659,0.877144,0.122856,0.877144,1,merged
10009,1000049, 1,4706,659,0.877167,0.122833,0.877167,1,merged
10010,1000049, 1,4707,659,0.877190,0.122810,0.877190,1,merged
10011,1000049, 1,4708,659,0.877213,0.122787,0.877213,1,merged
10012,1000049, 1,4709,659,0.877235,0.122765,0.877235,1,merged
10017,1000049, 1,4710,659,0.877258,0.122742,0.877258,1,merged
10019,1000049, 1,4711,659,0.877281,0.122719,0.877281,1,merged
10020,1000049, 1,4712,659,0.877304,0.122696,0.877304,1,merged
10021,1000049, 1,4713,659,0.877327,0.122673,0.877327,1,merged
10022,1000049, 1,4714,659,0.877350,0.122650,0.877350,1,merged
10023,1000049, 1,4715,659,0.877373,0.122627,0.877373,1,merged
10024,1000049, 1,4716,659,0.877395,0.122605,0.877395,1,merged
10026,1000049, 1,4716,660,0.877232,0.122768,0.877232,1,abandoned
10028,1000049, 1,4717,660,0.877255,0.122745,0.877255,1,merged
10029,1000049, 1,4718,660,0.877278,0.122722,0.877278,1,merged
10030,1000049, 1,4719,660,0.877301,0.122699,0.877301,1,merged
10031,1000049, 1,4720,660,0.877323,0.122677,0.877323,1,merged
10032,1000049, 1,4721,660,0.877346,0.122654,0.877346,1,merged
10033,1000049, 1,4722,660,0.877369,0.122631,0.877369,1,merged
10034,1000049, 1,4723,660,0.877392,0.122608,0.877392,1,merged
10036,1000049, 1,4724,660,0.877415,0.122585,0.877415,1,merged
10040,1000049, 1,4725,660,0.877437,0.122563,0.877437,1,merged
10041,1000049, 1,4726,660,0.877460,0.122540,0.877460,1,merged
10042,1000049, 1,4726,661,0.877297,0.122703,0.877297,1,abandoned
10044,1000049, 1,4727,661,0.877320,0.122680,0.877320,1,merged
10047,1000049, 1,4728,661,0.877343,0.122657,0.877343,1,merged
10048,1000049, 1,4728,662,0.877180,0.122820,0.877180,1,abandoned
10052,1000049, 1,4729,662,0.877203,0.122797,0.877203,1,merged
10053,1000049, 1,4730,662,0.877226,0.122774,0.877226,1,merged
10054,1000049, 1,4731,662,0.877248,0.122752,0.877248,1,merged
10055,1000049, 1,4732,662,0.877271,0.122729,0.877271,1,merged
10056,1000049, 1,4733,662,0.877294,0.122706,0.877294,1,merged
10057,1000049, 1,4734,662,0.877317,0.122683,0.877317,1,merged
10065,1000049, 1,4735,662,0.877339,0.122661,0.877339,1,merged
10067,1000049, 1,4736,662,0.877362,0.122638,0.877362,1,merged
10068,1000049, 1,4737,662,0.877385,0.122615,0.877385,1,merged
10071,1000049, 1,4738,662,0.877407,0.122593,0.877407,1,merged
10072,1000049, 1,4738,663,0.877245,0.122755,0.877245,1,abandoned
10073,1000049, 1,4738,664,0.877083,0.122917,0.877083,1,abandoned
10076,1000049, 1,4739,664,0.877105,0.122895,0.877105,1,merged
10077,1000049, 1,4740,664,0.877128,0.122872,0.877128,1,merged
10078,1000049, 1,4741,664,0.877151,0.122849,0.877151,1,merged
10079,1000049, 1,4742,664,0.877174,0.122826,0.877174,1,merged
10081,1000049, 1,4743,664,0.877196,0.122804,0.877196,1,merged
10082,1000049, 1,4744,664,0.877219,0.122781,0.877219,1,merged
10089,1000049, 1,4745,664,0.877242,0.122758,0.877242,1,merged
10090,1000049, 1,4746,664,0.877264,0.122736,0.877264,1,merged
10091,1000049, 1,4747,664,0.877287,0.122713,0.877287,1,merged
10092,1000049, 1,4748,664,0.877310,0.122690,0.877310,1,merged
10094,1000049, 1,4749,664,0.877332,0.122668,0.877332,1,merged
10095,1000049, 1,4750,664,0.877355,0.122645,0.877355,1,merged
10096,1000049, 1,4751,664,0.877378,0.122622,0.877378,1,merged
10102,1000049, 1,4752,664,0.877400,0.122600,0.877400,1,merged
10106,1000049, 1,4753,664,0.877423,0.122577,0.877423,1,merged
10107,1000049, 1,4753,665,0.877261,0.122739,0.877261,1,abandoned
10108,1000049, 1,4753,666,0.877099,0.122901,0.877099,1,abandoned
10109,1000049, 1,4753,667,0.876937,0.123063,0.876937,1,abandoned
10110,1000049, 1,4753,668,0.876776,0.123224,0.876776,1,abandoned
10111,1000049, 1,4753,669,0.876614,0.123386,0.876614,1,abandoned
10112,1000049, 1,4753,670,0.876452,0.123548,0.876452,1,abandoned
10113,1000049, 1,4754,670,0.876475,0.123525,0.876475,1,merged
10114,1000049, 1,4755,670,0.876498,0.123502,0.876498,1,merged
10115,1000049, 1,4756,670,0.876520,0.123480,0.876520,1,merged
10118,1000049, 1,4757,670,0.876543,0.123457,0.876543,1,merged
10119,1000049, 1,4758,670,0.876566,0.123434,0.876566,1,merged
10121,1000049, 1,4759,670,0.876589,0.123411,0.876589,1,merged
10122,1000049, 1,4760,670,0.876611,0.123389,0.876611,1,merged
10126,1000049, 1,4761,670,0.876634,0.123366,0.876634,1,merged
10131,1000049, 1,4762,670,0.876657,0.123343,0.876657,1,merged
10132,1000049, 1,4763,670,0.876680,0.123320,0.876680,1,merged
10133,1000049, 1,4763,671,0.876518,0.123482,0.876518,1,abandoned
10134,1000049, 1,4764,671,0.876541,0.123459,0.876541,1,merged
10135,1000049, 1,4765,671,0.876564,0.123436,0.876564,1,merged
10137,1000049, 1,4766,671,0.876586,0.123414,0.876586,1,merged
10138,1000049, 1,4766,672,0.876425,0.123575,0.876425,1,abandoned
10144,1000049, 1,4767,672,0.876448,0.123552,0.876448,1,merged
10145,1000049, 1,4768,672,0.876471,0.123529,0.876471,1,merged
10150,1000049, 1,4769,672,0.876493,0.123507,0.876493,1,merged
10153,1000049, 1,4770,672,0.876516,0.123484,0.876516,1,merged
10163,1000049, 1,4771,672,0.876539,0.123461,0.876539,1,merged
10164,1000049, 1,4772,672,0.876561,0.123439,0.876561,1,merged
