ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,Status
20182,1000049, 1,4070,1949,0.676192,0.323808,merged
20182,1001032, 2,  5,  1,0.833333,0.166667,merged
20186,1000049, 1,4071,1949,0.676246,0.323754,abandoned
20186,1000329, 2, 40, 11,0.784314,0.215686,abandoned
20190,1000049, 1,4072,1949,0.676300,0.323700,abandoned
20190,1000329, 2, 41, 11,0.788462,0.211538,abandoned
20193,1000049, 1,4072,1950,0.676187,0.323813,abandoned
20193,1000049, 2,4073,1950,0.676241,0.323759,abandoned
20195,1000049, 1,4074,1950,0.676295,0.323705,merged
20195,1000329, 2, 42, 11,0.792453,0.207547,merged
20200,1000049, 1,4074,1951,0.676183,0.323817,abandoned
20200,1000018, 2,  5,  0,1.000000,0.000000,abandoned
20208,1000049, 1,4075,1951,0.676236,0.323764,merged
20208,1000681, 2, 23,  0,1.000000,0.000000,merged
20210,1000049, 1,4075,1952,0.676124,0.323876,abandoned
20210,1000049, 2,4075,1953,0.676012,0.323988,abandoned
20213,1000049, 1,4076,1953,0.676066,0.323934,merged
20213,1000049, 2,4077,1953,0.676119,0.323881,merged
20220,1000049, 1,4077,1954,0.676007,0.323993,abandoned
20220,1000049, 2,4078,1954,0.676061,0.323939,abandoned
20228,1000049, 1,4079,1954,0.676115,0.323885,merged
20228,1000049, 2,4080,1954,0.676168,0.323832,merged
20230,1000049, 1,4080,1955,0.676056,0.323944,merged
20230,1000049, 2,4081,1955,0.676110,0.323890,merged
20232,1000049, 1,4081,1956,0.675998,0.324002,merged
20232,1000049, 2,4082,1956,0.676052,0.323948,merged
20235,1000049, 1,4082,1957,0.675940,0.324060,abandoned
20235,1000049, 2,4082,1958,0.675828,0.324172,abandoned
20239,1000049, 1,4083,1958,0.675881,0.324119,merged
20239,1000049, 2,4084,1958,0.675935,0.324065,merged
20240,1000049, 1,4085,1958,0.675989,0.324011,merged
20240,1000084, 2,  5,  1,0.833333,0.166667,merged
20245,1000049, 1,4086,1958,0.676042,0.323958,merged
20245,1000049, 2,4087,1958,0.676096,0.323904,merged
20247,1000049, 1,4088,1958,0.676150,0.323850,abandoned
20247,1000049, 2,4089,1958,0.676203,0.323797,abandoned
20248,1000049, 1,4090,1958,0.676257,0.323743,merged
20248,1000094, 2,  4,  0,1.000000,0.000000,merged
20252,1000049, 1,4091,1958,0.676310,0.323690,merged
20252,1000049, 2,4092,1958,0.676364,0.323636,merged
20254,1000049, 1,4093,1958,0.676417,0.323583,merged
20254,1000901, 2,  3,  0,1.000000,0.000000,merged
20256,1000049, 1,4094,1958,0.676471,0.323529,merged
20256,1000014, 2, 29,  5,0.852941,0.147059,merged
20273,1000049, 1,4095,1958,0.676524,0.323476,merged
20273,1000008, 2,  2,  0,1.000000,0.000000,merged
20279,1000049, 1,4095,1959,0.676412,0.323588,merged
20279,1000049, 2,4096,1959,0.676466,0.323534,merged
20283,1000049, 1,4096,1960,0.676354,0.323646,merged
20283,1000049, 2,4097,1960,0.676407,0.323593,merged
20289,1000049, 1,4098,1960,0.676461,0.323539,merged
20289,1000094, 2,  5,  0,1.000000,0.000000,merged
20290,1000049, 1,4099,1960,0.676514,0.323486,merged
20290,1000049, 2,4100,1960,0.676568,0.323432,merged
20301,1000049, 1,4101,1960,0.676621,0.323379,merged
20301,1000049, 2,4102,1960,0.676674,0.323326,merged
20302,1000049, 1,4102,1961,0.676563,0.323437,merged
20302,1000049, 2,4103,1961,0.676616,0.323384,merged
20310,1000049, 1,4104,1961,0.676669,0.323331,merged
20310,1000329, 2, 43, 11,0.796296,0.203704,merged
20311,1000049, 1,4104,1962,0.676558,0.323442,merged
20311,1000049, 2,4105,1962,0.676611,0.323389,merged
20312,1000049, 1,4105,1963,0.676500,0.323500,merged
20312,1000049, 2,4106,1963,0.676553,0.323447,merged
20313,1000049, 1,4107,1963,0.676606,0.323394,merged
20313,1000091, 2,  9,  2,0.818182,0.181818,merged
20314,1000049, 1,4108,1963,0.676660,0.323340,merged
20314,1000049, 2,4109,1963,0.676713,0.323287,merged
20315,1000049, 1,4109,1964,0.676601,0.323399,merged
20315,1000049, 2,4110,1964,0.676655,0.323345,merged
20317,1000049, 1,4111,1964,0.676708,0.323292,merged
20317,1000131, 2,  2,  0,1.000000,0.000000,merged
20318,1000049, 1,4112,1964,0.676761,0.323239,merged
20318,1000131, 2,  3,  0,1.000000,0.000000,merged
20321,1000049, 1,4112,1965,0.676650,0.323350,merged
20321,1000049, 2,4113,1965,0.676703,0.323297,merged
20322,1000049, 1,4113,1966,0.676592,0.323408,merged
20322,1000049, 2,4114,1966,0.676645,0.323355,merged
20323,1000049, 1,4115,1966,0.676698,0.323302,merged
20323,1000049, 2,4116,1966,0.676751,0.323249,merged
20326,1000049, 1,4117,1966,0.676804,0.323196,merged
20326,1000049, 2,4118,1966,0.676857,0.323143,merged
20327,1000049, 1,4119,1966,0.676910,0.323090,merged
20327,1000049, 2,4120,1966,0.676964,0.323036,merged
20329,1000049, 1,4120,1967,0.676852,0.323148,merged
20329,1000049, 2,4121,1967,0.676905,0.323095,merged
20331,1000049, 1,4121,1968,0.676794,0.323206,merged
20331,1000049, 2,4122,1968,0.676847,0.323153,merged
20332,1000049, 1,4123,1968,0.676900,0.323100,merged
20332,1000049, 2,4124,1968,0.676953,0.323047,merged
20339,1000049, 1,4125,1968,0.677006,0.322994,merged
20339,1000032, 2,  2,  0,1.000000,0.000000,merged
20341,1000049, 1,4125,1969,0.676895,0.323105,merged
20341,1000049, 2,4126,1969,0.676948,0.323052,merged
20342,1000049, 1,4127,1969,0.677001,0.322999,merged
20342,1000049, 2,4128,1969,0.677054,0.322946,merged
20345,1000049, 1,4129,1969,0.677107,0.322893,merged
20345,1000127, 2, 14,  1,0.933333,0.066667,merged
20357,1000049, 1,4130,1969,0.677160,0.322840,merged
20357,1000446, 2,  1,  0,1.000000,0.000000,merged
20364,1000049, 1,4131,1969,0.677213,0.322787,abandoned
20364,1000049, 2,4132,1969,0.677266,0.322734,abandoned
20365,1000049, 1,4133,1969,0.677319,0.322681,abandoned
20365,1000049, 2,4134,1969,0.677372,0.322628,abandoned
20369,1000049, 1,4135,1969,0.677425,0.322575,merged
20369,1000124, 2,  6,  1,0.857143,0.142857,merged
20370,1000049, 1,4135,1970,0.677314,0.322686,abandoned
20370,1000004, 2, 54, 14,0.794118,0.205882,abandoned
20372,1000049, 1,4135,1971,0.677203,0.322797,abandoned
20372,1000004, 2, 55, 14,0.797101,0.202899,abandoned
20377,1000049, 1,4136,1971,0.677256,0.322744,merged
20377,1000121, 2, 16,  2,0.888889,0.111111,merged
20381,1000049, 1,4137,1971,0.677308,0.322692,merged
20381,1000329, 2, 44, 11,0.800000,0.200000,merged
20382,1000049, 1,4138,1971,0.677361,0.322639,merged
20382,1000049, 2,4139,1971,0.677414,0.322586,merged
20383,1000049, 1,4139,1972,0.677303,0.322697,merged
20383,1000049, 2,4140,1972,0.677356,0.322644,merged
20387,1000049, 1,4141,1972,0.677409,0.322591,merged
20387,1000329, 2, 45, 11,0.803571,0.196429,merged
20390,1000049, 1,4142,1972,0.677462,0.322538,merged
20390,1000113, 2,  5,  1,0.833333,0.166667,merged
20391,1000049, 1,4142,1973,0.677351,0.322649,abandoned
20391,1000004, 2, 56, 14,0.800000,0.200000,abandoned
20398,1000049, 1,4142,1974,0.677240,0.322760,merged
20398,1000049, 2,4143,1974,0.677293,0.322707,merged
20401,1000049, 1,4144,1974,0.677346,0.322654,merged
20401,1000049, 2,4145,1974,0.677398,0.322602,merged
20412,1000049, 1,4145,1975,0.677288,0.322712,merged
20412,1000049, 2,4146,1975,0.677340,0.322660,merged
20417,1000049, 1,4146,1976,0.677230,0.322770,abandoned
20417,1000119, 2,  9,  1,0.900000,0.100000,abandoned
20420,1000049, 1,4147,1976,0.677282,0.322718,merged
20420,1000049, 2,4148,1976,0.677335,0.322665,merged
20425,1000049, 1,4149,1976,0.677388,0.322612,merged
20425,1000194, 2,  6,  1,0.857143,0.142857,merged
20429,1000049, 1,4149,1977,0.677277,0.322723,merged
20429,1000049, 2,4150,1977,0.677330,0.322670,merged
20443,1000049, 1,4151,1977,0.677383,0.322617,merged
20443,1000049, 2,4152,1977,0.677435,0.322565,merged
20449,1000049, 1,4152,1978,0.677325,0.322675,merged
20449,1000049, 2,4153,1978,0.677377,0.322623,merged
20453,1000049, 1,4153,1979,0.677267,0.322733,merged
20453,1000049, 2,4154,1979,0.677319,0.322681,merged
20454,1000049, 1,4155,1979,0.677372,0.322628,merged
20454,1000049, 2,4156,1979,0.677425,0.322575,merged
20472,1000049, 1,4156,1980,0.677314,0.322686,merged
20472,1000049, 2,4157,1980,0.677367,0.322633,merged
20473,1000049, 1,4157,1981,0.677256,0.322744,merged
20473,1000049, 2,4158,1981,0.677309,0.322691,merged
20478,1000049, 1,4159,1981,0.677362,0.322638,merged
20478,1000049, 2,4160,1981,0.677414,0.322586,merged
20488,1000049, 1,4161,1981,0.677467,0.322533,merged
20488,1000049, 2,4162,1981,0.677519,0.322481,merged
20489,1000049, 1,4162,1982,0.677409,0.322591,merged
20489,1000049, 2,4163,1982,0.677461,0.322539,merged
20492,1000049, 1,4163,1983,0.677351,0.322649,merged
20492,1000049, 2,4164,1983,0.677404,0.322596,merged
20495,1000049, 1,4165,1983,0.677456,0.322544,merged
20495,1000153, 2, 11,  1,0.916667,0.083333,merged
20497,1000049, 1,4166,1983,0.677509,0.322491,merged
20497,1000402, 2,  1,  1,0.500000,0.500000,merged
20505,1000049, 1,4167,1983,0.677561,0.322439,merged
20505,1000004, 2, 57, 14,0.802817,0.197183,merged
20506,1000049, 1,4168,1983,0.677613,0.322387,merged
20506,1000049, 2,4169,1983,0.677666,0.322334,merged
20518,1000049, 1,4170,1983,0.677718,0.322282,merged
20518,1000971, 2,  4,  0,1.000000,0.000000,merged
20522,1000049, 1,4170,1984,0.677608,0.322392,merged
20522,1000049, 2,4171,1984,0.677660,0.322340,merged
20526,1000049, 1,4171,1985,0.677550,0.322450,merged
20526,1000049, 2,4172,1985,0.677603,0.322397,merged
20533,1000049, 1,4173,1985,0.677655,0.322345,merged
20533,1000049, 2,4174,1985,0.677707,0.322293,merged
20536,1000049, 1,4174,1986,0.677597,0.322403,abandoned
20536,1000070, 2,  7,  1,0.875000,0.125000,abandoned
20542,1000049, 1,4175,1986,0.677650,0.322350,merged
20542,1000835, 2, 14,  0,1.000000,0.000000,merged
20551,1000049, 1,4175,1987,0.677540,0.322460,merged
20551,1000049, 2,4176,1987,0.677592,0.322408,merged
20554,1000049, 1,4176,1988,0.677482,0.322518,merged
20554,1000049, 2,4177,1988,0.677534,0.322466,merged
20557,1000049, 1,4177,1989,0.677425,0.322575,merged
20557,1000049, 2,4178,1989,0.677477,0.322523,merged
20568,1000049, 1,4178,1990,0.677367,0.322633,abandoned
20568,1000054, 2,  2,  1,0.666667,0.333333,abandoned
20569,1000049, 1,4179,1990,0.677419,0.322581,merged
20569,1000113, 2,  6,  1,0.857143,0.142857,merged
20571,1000049, 1,4180,1990,0.677472,0.322528,merged
20571,1000049, 2,4181,1990,0.677524,0.322476,merged
20577,1000014, 1, 30,  5,0.857143,0.142857,merged
20577,1000049, 2,4182,1990,0.677576,0.322424,merged
20594,1000049, 1,4182,1991,0.677466,0.322534,merged
20594,1000049, 2,4183,1991,0.677519,0.322481,merged
20617,1000049, 1,4184,1991,0.677571,0.322429,merged
20617,1000153, 2, 12,  1,0.923077,0.076923,merged
20621,1000049, 1,4184,1992,0.677461,0.322539,abandoned
20621,1000049, 2,4184,1993,0.677351,0.322649,abandoned
20628,1000049, 1,4185,1993,0.677404,0.322596,merged
20628,1000049, 2,4186,1993,0.677456,0.322544,merged
20629,1000049, 1,4187,1993,0.677508,0.322492,merged
20629,1000049, 2,4188,1993,0.677560,0.322440,merged
20637,1000049, 1,4188,1994,0.677451,0.322549,merged
20637,1000049, 2,4189,1994,0.677503,0.322497,merged
20639,1000049, 1,4189,1995,0.677393,0.322607,merged
20639,1000049, 2,4190,1995,0.677445,0.322555,merged
20648,1000049, 1,4190,1996,0.677336,0.322664,merged
20648,1000049, 2,4191,1996,0.677388,0.322612,merged
20655,1000049, 1,4192,1996,0.677440,0.322560,merged
20655,1000049, 2,4193,1996,0.677492,0.322508,merged
20656,1000049, 1,4194,1996,0.677544,0.322456,merged
20656,1000004, 2, 58, 14,0.805556,0.194444,merged
20660,1000049, 1,4194,1997,0.677435,0.322565,merged
20660,1000049, 2,4195,1997,0.677487,0.322513,merged
20661,1000049, 1,4196,1997,0.677539,0.322461,merged
20661,1000094, 2,  6,  0,1.000000,0.000000,merged
20663,1000049, 1,4197,1997,0.677591,0.322409,merged
20663,1001380, 2,  3,  0,1.000000,0.000000,merged
20664,1000049, 1,4197,1998,0.677482,0.322518,merged
20664,1000049, 2,4198,1998,0.677534,0.322466,merged
20674,1000049, 1,4199,1998,0.677586,0.322414,merged
20674,1000004, 2, 59, 14,0.808219,0.191781,merged
20676,1000049, 1,4199,1999,0.677477,0.322523,abandoned
20676,1000017, 2, 45,  2,0.957447,0.042553,abandoned
20684,1000049, 1,4200,1999,0.677529,0.322471,merged
20684,1000004, 2, 60, 14,0.810811,0.189189,merged
20686,1000049, 1,4201,1999,0.677581,0.322419,merged
20686,1000004, 2, 61, 14,0.813333,0.186667,merged
20691,1000049, 1,4202,1999,0.677633,0.322367,merged
20691,1000329, 2, 46, 11,0.807018,0.192982,merged
20692,1000049, 1,4203,1999,0.677685,0.322315,merged
20692,1000063, 2, 60, 15,0.800000,0.200000,merged
20698,1000049, 1,4204,1999,0.677737,0.322263,merged
20698,1000049, 2,4205,1999,0.677789,0.322211,merged
20703,1000049, 1,4206,1999,0.677840,0.322160,merged
20703,1000049, 2,4207,1999,0.677892,0.322108,merged
20713,1000049, 1,4208,1999,0.677944,0.322056,abandoned
20713,1000049, 2,4208,2000,0.677835,0.322165,abandoned
20714,1000049, 1,4209,2000,0.677887,0.322113,merged
20714,1000049, 2,4210,2000,0.677939,0.322061,merged
20721,1000049, 1,4210,2001,0.677830,0.322170,merged
20721,1000049, 2,4211,2001,0.677882,0.322118,merged
20723,1000049, 1,4212,2001,0.677933,0.322067,merged
20723,1000174, 2,  4,  0,1.000000,0.000000,merged
20725,1000049, 1,4212,2002,0.677824,0.322176,merged
20725,1000185, 2,  8,  0,1.000000,0.000000,merged
20733,1000049, 1,4212,2003,0.677715,0.322285,merged
20733,1000049, 2,4213,2003,0.677767,0.322233,merged
20746,1000049, 1,4214,2003,0.677819,0.322181,merged
20746,1000041, 2,  5,  0,1.000000,0.000000,merged
20747,1000049, 1,4214,2004,0.677710,0.322290,merged
20747,1000049, 2,4215,2004,0.677762,0.322238,merged
20749,1000049, 1,4216,2004,0.677814,0.322186,merged
20749,1000049, 2,4217,2004,0.677865,0.322135,merged
20755,1000049, 1,4218,2004,0.677917,0.322083,merged
20755,1000049, 2,4219,2004,0.677969,0.322031,merged
20756,1000049, 1,4220,2004,0.678021,0.321979,merged
20756,1000094, 2,  7,  0,1.000000,0.000000,merged
20763,1000049, 1,4220,2005,0.677912,0.322088,merged
20763,1000049, 2,4221,2005,0.677963,0.322037,merged
20770,1000049, 1,4222,2005,0.678015,0.321985,merged
20770,1000049, 2,4223,2005,0.678067,0.321933,merged
20772,1000049, 1,4224,2005,0.678118,0.321882,merged
20772,1000049, 2,4225,2005,0.678170,0.321830,merged
20782,1000049, 1,4226,2005,0.678222,0.321778,merged
20782,1000338, 2,  7,  0,1.000000,0.000000,merged
20796,1000049, 1,4226,2006,0.678113,0.321887,merged
20796,1000049, 2,4227,2006,0.678165,0.321835,merged
20802,1000049, 1,4228,2006,0.678216,0.321784,merged
20802,1000094, 2,  8,  0,1.000000,0.000000,merged
20804,1000049, 1,4228,2007,0.678107,0.321893,abandoned
20804,1000116, 2, 14,  4,0.777778,0.222222,abandoned
20805,1000049, 1,4228,2008,0.677999,0.322001,merged
20805,1000049, 2,4229,2008,0.678050,0.321950,merged
20814,1000049, 1,4230,2008,0.678102,0.321898,merged
20814,1000328, 2, 21,  1,0.954545,0.045455,merged
20832,1000049, 1,4231,2008,0.678154,0.321846,merged
20832,1000094, 2,  9,  0,1.000000,0.000000,merged
20833,1000049, 1,4231,2009,0.678045,0.321955,merged
20833,1000049, 2,4232,2009,0.678096,0.321904,merged
20835,1000049, 1,4233,2009,0.678148,0.321852,merged
20835,1000661, 2,  1,  0,1.000000,0.000000,merged
20849,1000049, 1,4233,2010,0.678039,0.321961,merged
20849,1000785, 2,  3,  1,0.750000,0.250000,merged
20854,1000049, 1,4234,2010,0.678091,0.321909,merged
20854,1000329, 2, 46, 12,0.793103,0.206897,merged
20860,1000049, 1,4234,2011,0.677982,0.322018,merged
20860,1000049, 2,4235,2011,0.678034,0.321966,merged
20861,1000049, 1,4235,2012,0.677925,0.322075,merged
20861,1000049, 2,4236,2012,0.677977,0.322023,merged
20876,1000049, 1,4236,2013,0.677868,0.322132,merged
20876,1000049, 2,4237,2013,0.677920,0.322080,merged
20879,1000049, 1,4238,2013,0.677972,0.322028,merged
20879,1000129, 2, 10,  0,1.000000,0.000000,merged
20894,1000049, 1,4239,2013,0.678023,0.321977,merged
20894,1000049, 2,4240,2013,0.678075,0.321925,merged
20906,1000049, 1,4240,2014,0.677966,0.322034,merged
20906,1000049, 2,4241,2014,0.678018,0.321982,merged
20916,1000049, 1,4241,2015,0.677909,0.322091,abandoned
20916,1000127, 2, 15,  1,0.937500,0.062500,abandoned
20938,1000049, 1,4241,2016,0.677801,0.322199,merged
20938,1000049, 2,4242,2016,0.677852,0.322148,merged
20940,1000049, 1,4243,2016,0.677904,0.322096,merged
20940,1000049, 2,4243,2017,0.677796,0.322204,merged
20943,1000049, 1,4244,2017,0.677847,0.322153,merged
20943,1000004, 2, 62, 14,0.815789,0.184211,merged
20946,1000049, 1,4244,2018,0.677739,0.322261,merged
20946,1000026, 2, 13,  0,1.000000,0.000000,merged
20947,1000049, 1,4244,2019,0.677631,0.322369,merged
20947,1000049, 2,4245,2019,0.677682,0.322318,merged
20948,1000049, 1,4245,2020,0.677574,0.322426,merged
20948,1000049, 2,4246,2020,0.677625,0.322375,merged
20951,1000049, 1,4246,2021,0.677517,0.322483,merged
20951,1000049, 2,4247,2021,0.677569,0.322431,merged
20953,1000049, 1,4248,2021,0.677620,0.322380,merged
20953,1000049, 2,4249,2021,0.677671,0.322329,merged
20956,1000049, 1,4250,2021,0.677723,0.322277,merged
20956,1000049, 2,4251,2021,0.677774,0.322226,merged
20972,1000049, 1,4251,2022,0.677666,0.322334,abandoned
20972,1000049, 2,4252,2022,0.677718,0.322282,abandoned
20980,1000049, 1,4253,2022,0.677769,0.322231,abandoned
20980,1000096, 2,  5,  1,0.833333,0.166667,abandoned
20984,1000049, 1,4254,2022,0.677820,0.322180,abandoned
20984,1000391, 2,  3,  0,1.000000,0.000000,abandoned
20985,1000049, 1,4255,2022,0.677872,0.322128,abandoned
20985,1000391, 2,  4,  0,1.000000,0.000000,abandoned
20986,1000049, 1,4256,2022,0.677923,0.322077,abandoned
20986,1000391, 2,  5,  0,1.000000,0.000000,abandoned
20992,1000049, 1,4257,2022,0.677974,0.322026,merged
20992,1000049, 2,4258,2022,0.678025,0.321975,merged
20994,1000049, 1,4258,2023,0.677918,0.322082,merged
20994,1000049, 2,4259,2023,0.677969,0.322031,merged
20995,1000049, 1,4260,2023,0.678020,0.321980,merged
20995,1000049, 2,4261,2023,0.678071,0.321929,merged
20997,1000049, 1,4262,2023,0.678123,0.321877,merged
20997,1000049, 2,4263,2023,0.678174,0.321826,merged
20998,1000049, 1,4263,2024,0.678066,0.321934,merged
20998,1000049, 2,4264,2024,0.678117,0.321883,merged
20999,1000049, 1,4265,2024,0.678168,0.321832,merged
20999,1000049, 2,4266,2024,0.678219,0.321781,merged
21000,1000049, 1,4267,2024,0.678271,0.321729,merged
21000,1000049, 2,4268,2024,0.678322,0.321678,merged
21004,1000049, 1,4268,2025,0.678214,0.321786,merged
21004,1000049, 2,4269,2025,0.678265,0.321735,merged
21007,1000049, 1,4269,2026,0.678157,0.321843,merged
21007,1000049, 2,4270,2026,0.678208,0.321792,merged
21008,1000049, 1,4270,2027,0.678101,0.321899,merged
21008,1000049, 2,4271,2027,0.678152,0.321848,merged
21009,1000049, 1,4271,2028,0.678044,0.321956,merged
21009,1000049, 2,4272,2028,0.678095,0.321905,merged
21012,1000049, 1,4273,2028,0.678146,0.321854,merged
21012,1000049, 2,4274,2028,0.678197,0.321803,merged
21014,1000049, 1,4274,2029,0.678090,0.321910,merged
21014,1000049, 2,4275,2029,0.678141,0.321859,merged
21015,1000049, 1,4275,2030,0.678033,0.321967,merged
21015,1000049, 2,4276,2030,0.678084,0.321916,merged
21017,1000049, 1,4276,2031,0.677977,0.322023,merged
21017,1000049, 2,4277,2031,0.678028,0.321972,merged
21018,1000049, 1,4277,2032,0.677920,0.322080,merged
21018,1000049, 2,4278,2032,0.677971,0.322029,merged
21021,1000049, 1,4279,2032,0.678023,0.321977,merged
21021,1000049, 2,4280,2032,0.678074,0.321926,merged
21023,1000049, 1,4280,2033,0.677966,0.322034,abandoned
21023,1000049, 2,4280,2034,0.677859,0.322141,abandoned
21024,1000049, 1,4281,2034,0.677910,0.322090,merged
21024,1000049, 2,4282,2034,0.677961,0.322039,merged
21025,1000049, 1,4282,2035,0.677853,0.322147,merged
21025,1000049, 2,4283,2035,0.677904,0.322096,merged
21026,1000049, 1,4283,2036,0.677797,0.322203,abandoned
21026,1000049, 2,4283,2037,0.677690,0.322310,abandoned
21035,1000049, 1,4283,2038,0.677583,0.322417,merged
21035,1000049, 2,4284,2038,0.677634,0.322366,merged
21036,1000049, 1,4285,2038,0.677685,0.322315,merged
21036,1000049, 2,4286,2038,0.677736,0.322264,merged
21037,1000049, 1,4287,2038,0.677787,0.322213,merged
21037,1000049, 2,4288,2038,0.677837,0.322163,merged
21038,1000049, 1,4289,2038,0.677888,0.322112,merged
21038,1000049, 2,4290,2038,0.677939,0.322061,merged
21050,1000049, 1,4290,2039,0.677832,0.322168,abandoned
21050,1000049, 2,4290,2040,0.677725,0.322275,abandoned
21051,1000049, 1,4290,2041,0.677618,0.322382,abandoned
21051,1000049, 2,4290,2042,0.677511,0.322489,abandoned
21053,1000049, 1,4290,2043,0.677404,0.322596,abandoned
21053,1000049, 2,4290,2044,0.677297,0.322703,abandoned
21054,1000049, 1,4290,2045,0.677190,0.322810,abandoned
21054,1000049, 2,4290,2046,0.677083,0.322917,abandoned
21055,1000049, 1,4290,2047,0.676976,0.323024,abandoned
21055,1000049, 2,4290,2048,0.676870,0.323130,abandoned
21062,1000049, 1,4290,2049,0.676763,0.323237,abandoned
21062,1000049, 2,4290,2050,0.676656,0.323344,abandoned
21065,1000049, 1,4290,2051,0.676549,0.323451,abandoned
21065,1000049, 2,4290,2052,0.676443,0.323557,abandoned
21072,1000049, 1,4290,2053,0.676336,0.323664,merged
21072,1000049, 2,4291,2053,0.676387,0.323613,merged
21073,1000049, 1,4291,2054,0.676281,0.323719,merged
21073,1000049, 2,4292,2054,0.676332,0.323668,merged
21075,1000049, 1,4292,2055,0.676225,0.323775,merged
21075,1000049, 2,4293,2055,0.676276,0.323724,merged
21081,1000049, 1,4294,2055,0.676327,0.323673,merged
21081,1000661, 2,  2,  0,1.000000,0.000000,merged
21086,1000049, 1,4294,2056,0.676220,0.323780,abandoned
21086,1000004, 2, 62, 15,0.805195,0.194805,abandoned
21126,1000049, 1,4295,2056,0.676271,0.323729,merged
21126,1000004, 2, 63, 15,0.807692,0.192308,merged
21137,1000049, 1,4296,2056,0.676322,0.323678,merged
21137,1000049, 2,4297,2056,0.676373,0.323627,merged
21155,1000049, 1,4297,2057,0.676267,0.323733,abandoned
21155,1000049, 2,4297,2058,0.676161,0.323839,abandoned
21160,1000049, 1,4298,2058,0.676211,0.323789,merged
21160,1000017, 2, 46,  2,0.958333,0.041667,merged
21165,1000049, 1,4299,2058,0.676262,0.323738,abandoned
21165,1000049, 2,4300,2058,0.676313,0.323687,abandoned
21166,1000049, 1,4300,2059,0.676207,0.323793,abandoned
21166,1000329, 2, 47, 12,0.796610,0.203390,abandoned
21169,1000049, 1,4300,2060,0.676101,0.323899,merged
21169,1000049, 2,4301,2060,0.676152,0.323848,merged
21170,1000049, 1,4301,2061,0.676045,0.323955,merged
21170,1000049, 2,4302,2061,0.676096,0.323904,merged
21173,1000053, 1,  3,  1,0.750000,0.250000,merged
21173,1000049, 2,4303,2061,0.676147,0.323853,merged
21178,1000049, 1,4304,2061,0.676198,0.323802,merged
21178,1000661, 2,  3,  0,1.000000,0.000000,merged
21181,1000049, 1,4304,2062,0.676092,0.323908,merged
21181,1000049, 2,4305,2062,0.676143,0.323857,merged
21186,1000049, 1,4306,2062,0.676193,0.323807,merged
21186,1000014, 2, 31,  5,0.861111,0.138889,merged
21189,1000049, 1,4306,2063,0.676087,0.323913,merged
21189,1000049, 2,4307,2063,0.676138,0.323862,merged
21192,1000049, 1,4308,2063,0.676189,0.323811,merged
21192,1000216, 2,  9,  2,0.818182,0.181818,merged
21194,1000049, 1,4309,2063,0.676240,0.323760,merged
21194,1000049, 2,4310,2063,0.676291,0.323709,merged
21197,1000049, 1,4310,2064,0.676184,0.323816,abandoned
21197,1000049, 2,4310,2065,0.676078,0.323922,abandoned
21200,1000049, 1,4310,2066,0.675972,0.324028,merged
21200,1000049, 2,4311,2066,0.676023,0.323977,merged
21202,1000049, 1,4311,2067,0.675917,0.324083,abandoned
21202,1000007, 2, 13,  3,0.812500,0.187500,abandoned
21206,1000049, 1,4311,2068,0.675811,0.324189,merged
21206,1000049, 2,4312,2068,0.675862,0.324138,merged
21208,1000049, 1,4313,2068,0.675913,0.324087,merged
21208,1000183, 2,  5,  0,1.000000,0.000000,merged
21223,1000049, 1,4314,2068,0.675964,0.324036,merged
21223,1001032, 2,  6,  1,0.857143,0.142857,merged
21225,1000049, 1,4315,2068,0.676014,0.323986,merged
21225,1000041, 2,  6,  0,1.000000,0.000000,merged
21228,1000049, 1,4316,2068,0.676065,0.323935,merged
21228,1000049, 2,4317,2068,0.676116,0.323884,merged
21231,1000049, 1,4317,2069,0.676010,0.323990,abandoned
21231,1000004, 2, 64, 15,0.810127,0.189873,abandoned
21236,1000049, 1,4318,2069,0.676061,0.323939,merged
21236,1000464, 2,  1,  0,1.000000,0.000000,merged
21238,1000049, 1,4319,2069,0.676111,0.323889,merged
21238,1000413, 2,  3,  0,1.000000,0.000000,merged
21239,1000049, 1,4319,2070,0.676006,0.323994,merged
21239,1000049, 2,4320,2070,0.676056,0.323944,merged
21240,1000049, 1,4320,2071,0.675951,0.324049,abandoned
21240,1000049, 2,4320,2072,0.675845,0.324155,abandoned
21241,1000049, 1,4320,2073,0.675739,0.324261,merged
21241,1000049, 2,4321,2073,0.675790,0.324210,merged
21242,1000049, 1,4321,2074,0.675684,0.324316,merged
21242,1000049, 2,4322,2074,0.675735,0.324265,merged
21250,1000049, 1,4323,2074,0.675786,0.324214,abandoned
21250,1000063, 2, 61, 15,0.802632,0.197368,abandoned
21259,1000049, 1,4324,2074,0.675836,0.324164,merged
21259,1001032, 2,  7,  1,0.875000,0.125000,merged
21262,1000049, 1,4325,2074,0.675887,0.324113,abandoned
21262,1000004, 2, 65, 15,0.812500,0.187500,abandoned
21265,1000049, 1,4326,2074,0.675937,0.324062,merged
21265,1000049, 2,4327,2074,0.675988,0.324012,merged
21270,1000049, 1,4328,2074,0.676039,0.323961,merged
21270,1000049, 2,4329,2074,0.676089,0.323911,merged
21274,1000049, 1,4329,2075,0.675984,0.324016,merged
21274,1000049, 2,4330,2075,0.676034,0.323966,merged
