ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,ScoreOfReliability,VotingScore,Status
10002,1000049, 1,10734,6061,0.639119,0.360881,0.639119,1,merged
10003,1000049, 1,10735,6061,0.639140,0.360860,0.639140,1,merged
10004,1000049, 1,10735,6062,0.639102,0.360898,0.639102,1,abandoned
10005,1000049, 1,10736,6062,0.639124,0.360876,0.639124,1,merged
10007,1000049, 1,10739,6063,0.639150,0.360850,0.639150,1,merged
10009,1000049, 1,10741,6065,0.639117,0.360883,0.639117,1,merged
10010,1000049, 1,10742,6065,0.639138,0.360862,0.639138,1,merged
10011,1000049, 1,10743,6065,0.639160,0.360840,0.639160,1,merged
10012,1000049, 1,10744,6065,0.639181,0.360819,0.639181,1,merged
10017,1000049, 1,10750,6070,0.639120,0.360880,0.639120,1,merged
10019,1000049, 1,10752,6071,0.639125,0.360875,0.639125,1,merged
10020,1000049, 1,10753,6071,0.639146,0.360854,0.639146,1,merged
10021,1000049, 1,10754,6071,0.639168,0.360832,0.639168,1,merged
10022,1000049, 1,10755,6071,0.639189,0.360811,0.639189,1,merged
10023,1000049, 1,10756,6071,0.639211,0.360789,0.639211,1,merged
10024,1000049, 1,10757,6071,0.639232,0.360768,0.639232,1,merged
10026,1000049, 1,10758,6073,0.639178,0.360822,0.639178,1,abandoned
10028,1000049, 1,10764,6073,0.639306,0.360694,0.639306,1,merged
10029,1000049, 1,10765,6073,0.639328,0.360672,0.639328,1,merged
10030,1000049, 1,10766,6073,0.639349,0.360651,0.639349,1,merged
10031,1000049, 1,10767,6073,0.639371,0.360629,0.639371,1,merged
10032,1000049, 1,10768,6073,0.639392,0.360608,0.639392,1,merged
10033,1000049, 1,10769,6073,0.639413,0.360587,0.639413,1,merged
10034,1000049, 1,10770,6073,0.639435,0.360565,0.639435,1,merged
10036,1000049, 1,10772,6073,0.639478,0.360522,0.639478,1,merged
10040,1000049, 1,10778,6080,0.639340,0.360660,0.639340,1,merged
10041,1000049, 1,10779,6080,0.639362,0.360638,0.639362,1,merged
10042,1000049, 1,10779,6081,0.639324,0.360676,0.639324,1,abandoned
10044,1000049, 1,10781,6082,0.639329,0.360671,0.639329,1,merged
10047,1000049, 1,10784,6083,0.639355,0.360645,0.639355,1,merged
10048,1000049, 1,10784,6084,0.639317,0.360683,0.639317,1,abandoned
10052,1000049, 1,10789,6087,0.639310,0.360690,0.639310,1,merged
10053,1000049, 1,10790,6087,0.639332,0.360668,0.639332,1,merged
10054,1000049, 1,10791,6087,0.639353,0.360647,0.639353,1,merged
10055,1000049, 1,10792,6087,0.639374,0.360626,0.639374,1,merged
10056,1000049, 1,10793,6087,0.639396,0.360604,0.639396,1,merged
10057,1000049, 1,10794,6087,0.639417,0.360583,0.639417,1,merged
10065,1000049, 1,10808,6115,0.638657,0.361343,0.638657,1,merged
10067,1000049, 1,10810,6116,0.638662,0.361338,0.638662,1,merged
10068,1000049, 1,10811,6116,0.638684,0.361316,0.638684,1,merged
10071,1000049, 1,10816,6116,0.638790,0.361210,0.638790,1,merged
10072,1000049, 1,10816,6117,0.638753,0.361247,0.638753,1,abandoned
10073,1000049, 1,10816,6118,0.638715,0.361285,0.638715,1,abandoned
10076,1000049, 1,10819,6120,0.638704,0.361296,0.638704,1,merged
10077,1000049, 1,10820,6120,0.638725,0.361275,0.638725,1,merged
10078,1000049, 1,10821,6120,0.638746,0.361254,0.638746,1,merged
10079,1000049, 1,10822,6120,0.638768,0.361232,0.638768,1,merged
10081,1000049, 1,10823,6121,0.638751,0.361249,0.638751,1,merged
10082,1000049, 1,10824,6121,0.638772,0.361228,0.638772,1,merged
10089,1000049, 1,10839,6136,0.638527,0.361473,0.638527,1,merged
10090,1000049, 1,10840,6136,0.638549,0.361451,0.638549,1,merged
10091,1000049, 1,10841,6136,0.638570,0.361430,0.638570,1,merged
10092,1000049, 1,10842,6136,0.638591,0.361409,0.638591,1,merged
10094,1000049, 1,10845,6136,0.638655,0.361345,0.638655,1,merged
10095,1000049, 1,10846,6136,0.638676,0.361324,0.638676,1,merged
10096,1000049, 1,10847,6136,0.638698,0.361302,0.638698,1,merged
10102,1000049, 1,10856,6149,0.638400,0.361600,0.638400,1,merged
10106,1000049, 1,10860,6155,0.638260,0.361740,0.638260,1,merged
10107,1000049, 1,10860,6156,0.638223,0.361777,0.638223,1,abandoned
10108,1000049, 1,10860,6157,0.638185,0.361815,0.638185,1,abandoned
10109,1000049, 1,10860,6158,0.638148,0.361852,0.638148,1,abandoned
10110,1000049, 1,10860,6159,0.638110,0.361890,0.638110,1,abandoned
10111,1000049, 1,10860,6160,0.638073,0.361927,0.638073,1,abandoned
10112,1000049, 1,10860,6161,0.638035,0.361965,0.638035,1,abandoned
10113,1000049, 1,10861,6161,0.638057,0.361943,0.638057,1,merged
10114,1000049, 1,10862,6161,0.638078,0.361922,0.638078,1,merged
10115,1000049, 1,10863,6161,0.638099,0.361901,0.638099,1,merged
10118,1000049, 1,10866,6166,0.637976,0.362024,0.637976,1,merged
10119,1000049, 1,10867,6166,0.637997,0.362003,0.637997,1,merged
10121,1000049, 1,10870,6166,0.638061,0.361939,0.638061,1,merged
10122,1000049, 1,10871,6166,0.638082,0.361918,0.638082,1,merged
10126,1000049, 1,10876,6169,0.638076,0.361924,0.638076,1,merged
10131,1000049, 1,10882,6170,0.638166,0.361834,0.638166,1,merged
10132,1000049, 1,10883,6170,0.638187,0.361813,0.638187,1,merged
10133,1000049, 1,10883,6171,0.638149,0.361851,0.638149,1,abandoned
10134,1000049, 1,10884,6171,0.638171,0.361829,0.638171,1,merged
10135,1000049, 1,10885,6171,0.638192,0.361808,0.638192,1,merged
10137,1000049, 1,10887,6172,0.638197,0.361803,0.638197,1,merged
10138,1000049, 1,10887,6173,0.638159,0.361841,0.638159,1,abandoned
10144,1000049, 1,10895,6186,0.637843,0.362157,0.637843,1,merged
10145,1000049, 1,10896,6186,0.637864,0.362136,0.637864,1,merged
10150,1000049, 1,10901,6193,0.637709,0.362291,0.637709,1,merged
10153,1000049, 1,10906,6195,0.637740,0.362260,0.637740,1,merged
10163,1000049, 1,10921,6214,0.637350,0.362650,0.637350,1,merged
10164,1000049, 1,10922,6214,0.637372,0.362628,0.637372,1,merged
10168,1000049, 1,10924,6223,0.637079,0.362921,0.637079,1,merged
10169,1000049, 1,10925,6223,0.637101,0.362899,0.637101,1,merged
10170,1000049, 1,10926,6223,0.637122,0.362878,0.637122,1,merged
10171,1000049, 1,10927,6223,0.637143,0.362857,0.637143,1,merged
10175,1000049, 1,10931,6226,0.637116,0.362884,0.637116,1,merged
10176,1000049, 1,10932,6226,0.637137,0.362863,0.637137,1,merged
10177,1000049, 1,10933,6226,0.637158,0.362842,0.637158,1,merged
10179,1000049, 1,10938,6227,0.637227,0.362773,0.637227,1,merged
10180,1000049, 1,10939,6227,0.637248,0.362752,0.637248,1,merged
10181,1000049, 1,10940,6227,0.637269,0.362731,0.637269,1,merged
10182,1000049, 1,10941,6227,0.637290,0.362710,0.637290,1,merged
10183,1000049, 1,10942,6227,0.637311,0.362689,0.637311,1,merged
10189,1000049, 1,10955,6232,0.637400,0.362600,0.637400,1,merged
10190,1000049, 1,10956,6232,0.637421,0.362579,0.637421,1,merged
10192,1000049, 1,10958,6233,0.637427,0.362573,0.637427,1,merged
10193,1000049, 1,10959,6233,0.637448,0.362552,0.637448,1,merged
10196,1000049, 1,10962,6233,0.637511,0.362489,0.637511,1,merged
10197,1000049, 1,10963,6233,0.637532,0.362468,0.637532,1,merged
10198,1000049, 1,10964,6233,0.637553,0.362447,0.637553,1,merged
10199,1000049, 1,10965,6233,0.637574,0.362426,0.637574,1,merged
10200,1000049, 1,10966,6233,0.637595,0.362405,0.637595,1,merged
10201,1000049, 1,10967,6233,0.637616,0.362384,0.637616,1,merged
10202,1000049, 1,10968,6233,0.637637,0.362363,0.637637,1,merged
10203,1000049, 1,10969,6233,0.637658,0.362342,0.637658,1,merged
10207,1000049, 1,10971,6238,0.637515,0.362485,0.637515,1,abandoned
10211,1000049, 1,10980,6242,0.637557,0.362443,0.637557,1,merged
10212,1000049, 1,10981,6242,0.637578,0.362422,0.637578,1,merged
10213,1000049, 1,10982,6242,0.637599,0.362401,0.637599,1,merged
10216,1000049, 1,10985,6243,0.637625,0.362375,0.637625,1,merged
10217,1000049, 1,10986,6243,0.637646,0.362354,0.637646,1,merged
10218,1000049, 1,10987,6243,0.637667,0.362333,0.637667,1,merged
10219,1000049, 1,10988,6243,0.637688,0.362312,0.637688,1,merged
10220,1000049, 1,10989,6243,0.637709,0.362291,0.637709,1,merged
10222,1000049, 1,10991,6244,0.637714,0.362286,0.637714,1,merged
10223,1000049, 1,10992,6244,0.637735,0.362265,0.637735,1,merged
10227,1000049, 1,10997,6246,0.637766,0.362234,0.637766,1,merged
10228,1000049, 1,10998,6246,0.637787,0.362213,0.637787,1,merged
10229,1000049, 1,10999,6246,0.637808,0.362192,0.637808,1,merged
10231,1000049, 1,11000,6248,0.637755,0.362245,0.637755,1,abandoned
10234,1000049, 1,11003,6249,0.637781,0.362219,0.637781,1,merged
10236,1000049, 1,11006,6254,0.637659,0.362341,0.637659,1,merged
10238,1000049, 1,11008,6255,0.637664,0.362336,0.637664,1,merged
10243,1000049, 1,11014,6258,0.637679,0.362321,0.637679,1,merged
10246,1000049, 1,11017,6260,0.637669,0.362331,0.637669,1,merged
10250,1000049, 1,11023,6261,0.637757,0.362243,0.637757,1,abandoned
10253,1000049, 1,11027,6264,0.637731,0.362269,0.637731,1,abandoned
10254,1000049, 1,11027,6265,0.637694,0.362306,0.637694,1,abandoned
10255,1000049, 1,11028,6265,0.637715,0.362285,0.637715,-1,abandoned
10256,1000049, 1,11029,6265,0.637736,0.362264,0.637736,-1,abandoned
10257,1000049, 1,11029,6266,0.637699,0.362301,0.637699,1,abandoned
10258,1000049, 1,11029,6267,0.637662,0.362338,0.637662,1,abandoned
10259,1000049, 1,11029,6268,0.637625,0.362375,0.637625,1,abandoned
10260,1000049, 1,11030,6268,0.637646,0.362354,0.637646,1,merged
10261,1000049, 1,11031,6268,0.637667,0.362333,0.637667,1,merged
10263,1000049, 1,11034,6271,0.637619,0.362381,0.637619,1,merged
10264,1000049, 1,11035,6271,0.637640,0.362360,0.637640,1,merged
10265,1000049, 1,11036,6271,0.637661,0.362339,0.637661,1,merged
10266,1000049, 1,11037,6271,0.637682,0.362318,0.637682,1,merged
10267,1000049, 1,11038,6271,0.637703,0.362297,0.637703,1,merged
10268,1000049, 1,11039,6271,0.637724,0.362276,0.637724,1,merged
10269,1000049, 1,11040,6271,0.637745,0.362255,0.637745,1,merged
