ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,ScoreOfReliability,VotingScore,Status
75103,3, 1,25000,12858,0.660362,0.339638,0.660362,1,merged
75103,3, 2,25000,12859,0.660345,0.339655,1.320707,-1,merged
75103,3, 3,25001,12859,0.660354,0.339646,1.981061,1,merged
75104,3, 1,25002,12859,0.660363,0.339637,0.660363,1,merged
75104,3, 2,25002,12860,0.660345,0.339655,1.320708,-1,merged
75104,3, 3,25003,12860,0.660354,0.339646,1.981063,1,merged
75106,3, 1,25004,12860,0.660363,0.339637,0.660363,1,merged
75106,3, 2,25004,12861,0.660346,0.339654,1.320709,-1,merged
75106,3, 3,25005,12861,0.660355,0.339645,1.981064,1,merged
75111,3, 1,25006,12861,0.660364,0.339636,0.660364,1,merged
75111,3, 2,25006,12862,0.660346,0.339654,1.320710,-1,merged
75111,3, 3,25007,12862,0.660355,0.339645,1.981066,1,merged
75119,3, 1,25008,12862,0.660364,0.339636,0.660364,1,merged
75119,3, 2,25008,12863,0.660347,0.339653,1.320711,-1,merged
75119,3, 3,25009,12863,0.660356,0.339644,1.981067,1,merged
75123,3, 1,25010,12863,0.660365,0.339635,0.660365,1,merged
75123,3, 2,25010,12864,0.660347,0.339653,1.320712,-1,merged
75123,3, 3,25011,12864,0.660356,0.339644,1.981069,1,merged
75137,3, 1,25012,12864,0.660365,0.339635,0.660365,1,merged
75137,3, 2,25012,12865,0.660348,0.339652,1.320713,-1,merged
75137,3, 3,25013,12865,0.660357,0.339643,1.981070,1,merged
75138,3, 1,25014,12865,0.660366,0.339634,0.660366,1,merged
75138,3, 2,25014,12866,0.660348,0.339652,1.320714,-1,merged
75138,3, 3,25015,12866,0.660357,0.339643,1.981072,1,merged
75140,9578, 1,  3, 33,0.083333,0.916667,0.083333,1,abandoned
75140,3, 2,25016,12866,0.660366,0.339634,0.743700,-1,abandoned
75140,9008, 3,  0,  5,0.000000,1.000000,0.743700,1,abandoned
75154,3, 1,25017,12866,0.660375,0.339625,0.660375,1,merged
75154,3, 2,25017,12867,0.660358,0.339642,1.320733,-1,merged
75154,3, 3,25018,12867,0.660367,0.339633,1.981100,1,merged
75156,3, 1,25019,12867,0.660376,0.339624,0.660376,1,merged
75156,3, 2,25019,12868,0.660358,0.339642,1.320734,-1,merged
75156,3, 3,25020,12868,0.660367,0.339633,1.981102,1,merged
75159,3, 1,25021,12868,0.660376,0.339624,0.660376,1,merged
75159,3, 2,25021,12869,0.660359,0.339641,1.320735,-1,merged
75159,3, 3,25022,12869,0.660368,0.339632,1.981103,1,merged
75171,3, 1,25023,12869,0.660377,0.339623,0.660377,1,merged
75171,3, 2,25023,12870,0.660359,0.339641,1.320736,-1,merged
75171,3, 3,25024,12870,0.660368,0.339632,1.981105,1,merged
75173,3, 1,25025,12870,0.660377,0.339623,0.660377,1,merged
75173,3, 2,25025,12871,0.660360,0.339640,1.320737,-1,merged
75173,3, 3,25026,12871,0.660369,0.339631,1.981106,1,merged
75176,3, 1,25026,12872,0.660351,0.339649,0.660351,-1,merged
75176,3, 2,25027,12872,0.660360,0.339640,1.320712,1,merged
75176,3, 3,25028,12872,0.660369,0.339631,1.981081,1,merged
75185,3, 1,25029,12872,0.660378,0.339622,0.660378,1,merged
75185,3, 2,25029,12873,0.660361,0.339639,1.320739,-1,merged
75185,3, 3,25030,12873,0.660370,0.339630,1.981109,1,merged
75190,3, 1,25031,12873,0.660379,0.339621,0.660379,-1,abandoned
75190,3, 2,25032,12873,0.660388,0.339612,1.320767,-1,abandoned
75190,3, 3,25032,12874,0.660370,0.339630,1.981137,1,abandoned
75191,2622, 1,  9,  0,1.000000,0.000000,1.000000,-1,abandoned
75191,10378, 2,  0,  1,0.000000,1.000000,1.000000,1,abandoned
75191,10378, 3,  1,  1,0.500000,0.500000,1.500000,-1,abandoned
75219,3, 1,25033,12874,0.660379,0.339621,0.660379,-1,abandoned
75219,3, 2,25033,12875,0.660362,0.339638,1.320741,1,abandoned
75219,6526, 3,  1,  1,0.500000,0.500000,1.820741,-1,abandoned
75229,3, 1,25034,12875,0.660371,0.339629,0.660371,1,merged
75229,3, 2,25034,12876,0.660353,0.339647,1.320724,-1,merged
75229,3, 3,25035,12876,0.660362,0.339638,1.981087,1,merged
75230,3, 1,25036,12876,0.660371,0.339629,0.660371,1,merged
75230,3, 2,25036,12877,0.660354,0.339646,1.320725,-1,merged
75230,3, 3,25037,12877,0.660363,0.339637,1.981088,1,merged
75234,3, 1,25038,12877,0.660372,0.339628,0.660372,1,merged
75234,3, 2,25038,12878,0.660354,0.339646,1.320726,-1,merged
75234,3, 3,25039,12878,0.660363,0.339637,1.981090,1,merged
75244,3, 1,25040,12878,0.660372,0.339628,0.660372,1,merged
75244,3, 2,25040,12879,0.660355,0.339645,1.320727,-1,merged
75244,3, 3,25041,12879,0.660364,0.339636,1.981091,1,merged
75251,3, 1,25042,12879,0.660373,0.339627,0.660373,1,merged
75251,3, 2,25042,12880,0.660355,0.339645,1.320728,-1,merged
75251,3, 3,25043,12880,0.660364,0.339636,1.981093,1,merged
75255,3, 1,25044,12880,0.660373,0.339627,0.660373,1,merged
75255,3, 2,25044,12881,0.660356,0.339644,1.320729,-1,merged
75255,3, 3,25045,12881,0.660365,0.339635,1.981094,1,merged
75266,9100, 1,  1,  0,1.000000,0.000000,1.000000,1,merged
75266,9218, 2,  1,  0,1.000000,0.000000,2.000000,1,merged
75266,8888, 3,  1,  0,1.000000,0.000000,3.000000,1,merged
75271,3, 1,25045,12882,0.660348,0.339652,0.660348,1,abandoned
75271,3, 2,25046,12882,0.660356,0.339644,1.320704,-1,abandoned
75271,3, 3,25047,12882,0.660365,0.339635,1.981069,-1,abandoned
75278,3, 1,25048,12882,0.660374,0.339626,0.660374,1,merged
75278,3, 2,25048,12883,0.660357,0.339643,1.320731,-1,merged
75278,3, 3,25049,12883,0.660366,0.339634,1.981097,1,merged
75279,3, 1,25050,12883,0.660375,0.339625,0.660375,1,merged
75279,3, 2,25050,12884,0.660357,0.339643,1.320732,-1,merged
75279,3, 3,25051,12884,0.660366,0.339634,1.981099,1,merged
75289,3, 1,25052,12884,0.660375,0.339625,0.660375,-1,abandoned
75289,3, 2,25053,12884,0.660384,0.339616,1.320760,-1,abandoned
75289,3, 3,25054,12884,0.660393,0.339607,1.981153,-1,abandoned
75293,3, 1,25055,12884,0.660402,0.339598,0.660402,1,merged
75293,3, 2,25055,12885,0.660385,0.339615,1.320787,-1,merged
75293,3, 3,25056,12885,0.660394,0.339606,1.981181,1,merged
75295,3, 1,25057,12885,0.660403,0.339597,0.660403,1,merged
75295,3, 2,25057,12886,0.660385,0.339615,1.320788,-1,merged
75295,3, 3,25058,12886,0.660394,0.339606,1.981182,1,merged
75297,9578, 1,  3, 34,0.081081,0.918919,0.081081,1,abandoned
75297,3, 2,25058,12887,0.660377,0.339623,0.741458,1,abandoned
75297,9008, 3,  0,  6,0.000000,1.000000,0.741458,1,abandoned
75305,9845, 1,  0,  2,0.000000,1.000000,0.000000,1,abandoned
75305,748, 2, 15,  2,0.882353,0.117647,0.882353,-1,abandoned
75305,10117, 3,  0,  2,0.000000,1.000000,0.882353,1,abandoned
75306,3, 1,25059,12887,0.660386,0.339614,0.660386,1,merged
75306,3, 2,25059,12888,0.660368,0.339632,1.320754,-1,merged
75306,3, 3,25060,12888,0.660377,0.339623,1.981132,1,merged
75311,3, 1,25061,12888,0.660386,0.339614,0.660386,1,merged
75311,3, 2,25061,12889,0.660369,0.339631,1.320755,-1,merged
75311,3, 3,25062,12889,0.660378,0.339622,1.981133,1,merged
75363,3, 1,25063,12889,0.660387,0.339613,0.660387,1,merged
75363,3, 2,25063,12890,0.660369,0.339631,1.320756,-1,merged
75363,3, 3,25064,12890,0.660378,0.339622,1.981135,1,merged
75364,3, 1,25065,12890,0.660387,0.339613,0.660387,1,merged
75364,3, 2,25065,12891,0.660370,0.339630,1.320757,-1,merged
75364,3, 3,25066,12891,0.660379,0.339621,1.981136,1,merged
75398,3, 1,25067,12891,0.660388,0.339612,0.660388,1,merged
75398,3, 2,25067,12892,0.660370,0.339630,1.320758,-1,merged
75398,3, 3,25068,12892,0.660379,0.339621,1.981138,1,merged
75400,3, 1,25069,12892,0.660388,0.339612,0.660388,1,merged
75400,3, 2,25069,12893,0.660371,0.339629,1.320759,-1,merged
75400,3, 3,25070,12893,0.660380,0.339620,1.981139,1,merged
75414,3, 1,25070,12894,0.660362,0.339638,0.660362,1,abandoned
75414,3, 2,25071,12894,0.660371,0.339629,1.320734,-1,abandoned
75414,3, 3,25072,12894,0.660380,0.339620,1.981114,-1,abandoned
75420,3, 1,25072,12895,0.660363,0.339637,0.660363,-1,merged
75420,3, 2,25073,12895,0.660372,0.339628,1.320735,1,merged
75420,3, 3,25074,12895,0.660381,0.339619,1.981116,1,merged
75428,3, 1,25075,12895,0.660390,0.339610,0.660390,-1,abandoned
75428,3, 2,25076,12895,0.660399,0.339601,1.320789,-1,abandoned
75428,3, 3,25076,12896,0.660381,0.339619,1.981170,1,abandoned
75448,3, 1,25077,12896,0.660390,0.339610,0.660390,1,merged
75448,3, 2,25077,12897,0.660373,0.339627,1.320763,-1,merged
75448,3, 3,25078,12897,0.660382,0.339618,1.981145,1,merged
75455,3, 1,25079,12897,0.660391,0.339609,0.660391,1,merged
75455,3, 2,25079,12898,0.660373,0.339627,1.320764,-1,merged
75455,3, 3,25080,12898,0.660382,0.339618,1.981146,1,merged
75460,3, 1,25081,12898,0.660391,0.339609,0.660391,1,merged
75460,3, 2,25081,12899,0.660374,0.339626,1.320765,-1,merged
