ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,ScoreOfReliability,VotingScore,Status
10002,1000049, 1,4765,665,0.877532,0.122468,0.877532,1,merged
10003,1000049, 1,4766,665,0.877555,0.122445,0.877555,1,merged
10004,1000049, 1,4766,666,0.877393,0.122607,0.877393,1,abandoned
10005,1000049, 1,4767,666,0.877416,0.122584,0.877416,1,merged
10007,1000049, 1,4768,666,0.877438,0.122562,0.877438,1,merged
10009,1000049, 1,4769,666,0.877461,0.122539,0.877461,1,merged
10010,1000049, 1,4770,666,0.877483,0.122517,0.877483,1,merged
10011,1000049, 1,4771,666,0.877506,0.122494,0.877506,1,merged
10012,1000049, 1,4772,666,0.877529,0.122471,0.877529,1,merged
10017,1000049, 1,4773,666,0.877551,0.122449,0.877551,1,merged
10019,1000049, 1,4774,666,0.877574,0.122426,0.877574,1,merged
10020,1000049, 1,4775,666,0.877596,0.122404,0.877596,1,merged
10021,1000049, 1,4776,666,0.877619,0.122381,0.877619,1,merged
10022,1000049, 1,4777,666,0.877641,0.122359,0.877641,1,merged
10023,1000049, 1,4778,666,0.877663,0.122337,0.877663,1,merged
10024,1000049, 1,4779,666,0.877686,0.122314,0.877686,1,merged
10026,1000049, 1,4779,667,0.877525,0.122475,0.877525,1,abandoned
10028,1000049, 1,4780,667,0.877547,0.122453,0.877547,1,merged
10029,1000049, 1,4781,667,0.877570,0.122430,0.877570,1,merged
10030,1000049, 1,4782,667,0.877592,0.122408,0.877592,1,merged
10031,1000049, 1,4783,667,0.877615,0.122385,0.877615,1,merged
10032,1000049, 1,4784,667,0.877637,0.122363,0.877637,1,merged
10033,1000049, 1,4785,667,0.877660,0.122340,0.877660,1,merged
10034,1000049, 1,4786,667,0.877682,0.122318,0.877682,1,merged
10036,1000049, 1,4787,667,0.877704,0.122296,0.877704,1,merged
10040,1000049, 1,4788,667,0.877727,0.122273,0.877727,1,merged
10041,1000049, 1,4789,667,0.877749,0.122251,0.877749,1,merged
10042,1000049, 1,4789,668,0.877588,0.122412,0.877588,1,abandoned
10044,1000049, 1,4790,668,0.877611,0.122389,0.877611,1,merged
10047,1000049, 1,4791,668,0.877633,0.122367,0.877633,1,merged
10048,1000049, 1,4791,669,0.877473,0.122527,0.877473,1,abandoned
10052,1000049, 1,4792,669,0.877495,0.122505,0.877495,1,merged
10053,1000049, 1,4793,669,0.877517,0.122483,0.877517,1,merged
10054,1000049, 1,4794,669,0.877540,0.122460,0.877540,1,merged
10055,1000049, 1,4795,669,0.877562,0.122438,0.877562,1,merged
10056,1000049, 1,4796,669,0.877585,0.122415,0.877585,1,merged
10057,1000049, 1,4797,669,0.877607,0.122393,0.877607,1,merged
10065,1000049, 1,4798,669,0.877629,0.122371,0.877629,1,merged
10067,1000049, 1,4799,669,0.877652,0.122348,0.877652,1,merged
10068,1000049, 1,4800,669,0.877674,0.122326,0.877674,1,merged
10071,1000049, 1,4801,669,0.877697,0.122303,0.877697,1,merged
10072,1000049, 1,4801,670,0.877536,0.122464,0.877536,1,abandoned
10073,1000049, 1,4801,671,0.877376,0.122624,0.877376,1,abandoned
10076,1000049, 1,4802,671,0.877398,0.122602,0.877398,1,merged
10077,1000049, 1,4803,671,0.877421,0.122579,0.877421,1,merged
10078,1000049, 1,4804,671,0.877443,0.122557,0.877443,1,merged
10079,1000049, 1,4805,671,0.877465,0.122535,0.877465,1,merged
10081,1000049, 1,4806,671,0.877488,0.122512,0.877488,1,merged
10082,1000049, 1,4807,671,0.877510,0.122490,0.877510,1,merged
10089,1000049, 1,4808,671,0.877532,0.122468,0.877532,1,merged
10090,1000049, 1,4809,671,0.877555,0.122445,0.877555,1,merged
10091,1000049, 1,4810,671,0.877577,0.122423,0.877577,1,merged
10092,1000049, 1,4811,671,0.877599,0.122401,0.877599,1,merged
10094,1000049, 1,4812,671,0.877622,0.122378,0.877622,1,merged
10095,1000049, 1,4813,671,0.877644,0.122356,0.877644,1,merged
10096,1000049, 1,4814,671,0.877666,0.122334,0.877666,1,merged
