ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,ScoreOfReliability,VotingScore,Status
10001,3, 1,2072,155,0.930400,0.069600,0.930400,1,abandoned
10001,2166, 2, 35, 15,0.700000,0.300000,1.630400,1,abandoned
10020,3, 1,2073,155,0.930431,0.069569,0.930431,1,merged
10020,3, 2,2074,155,0.930462,0.069538,1.860893,1,merged
10021,3, 1,2075,155,0.930493,0.069507,0.930493,1,merged
10021,3, 2,2076,155,0.930524,0.069476,1.861018,1,merged
10025,3, 1,2076,156,0.930108,0.069892,0.930108,1,abandoned
10025,2166, 2, 35, 16,0.686275,0.313725,1.616382,1,abandoned
10031,3, 1,2076,157,0.929691,0.070309,0.929691,1,abandoned
10031,330, 2, 13,  2,0.866667,0.133333,1.796358,-1,abandoned
10084,3, 1,2077,157,0.929722,0.070278,0.929722,1,merged
10084,3, 2,2078,157,0.929754,0.070246,1.859476,1,merged
10098,3, 1,2079,157,0.929785,0.070215,0.929785,1,merged
10098,3, 2,2080,157,0.929817,0.070183,1.859602,1,merged
10107,3, 1,2081,157,0.929848,0.070152,0.929848,1,merged
10107,3, 2,2082,157,0.929879,0.070121,1.859727,1,merged
10113,3, 1,2083,157,0.929911,0.070089,0.929911,1,merged
10113,3, 2,2084,157,0.929942,0.070058,1.859853,1,merged
10114,3, 1,2085,157,0.929973,0.070027,0.929973,1,merged
10114,3, 2,2086,157,0.930004,0.069996,1.859978,1,merged
10115,3, 1,2087,157,0.930036,0.069964,0.930036,1,merged
10115,3, 2,2088,157,0.930067,0.069933,1.860102,1,merged
10120,3, 1,2088,158,0.929653,0.070347,0.929653,1,abandoned
10120,308, 2,  7,  2,0.777778,0.222222,1.707430,-1,abandoned
10124,3, 1,2089,158,0.929684,0.070316,0.929684,-1,abandoned
10124,177, 2, 14,  3,0.823529,0.176471,1.753213,-1,abandoned
10139,3, 1,2090,158,0.929715,0.070285,0.929715,1,merged
10139,3, 2,2091,158,0.929747,0.070253,1.859462,1,merged
10188,3, 1,2092,158,0.929778,0.070222,0.929778,-1,abandoned
10188,2166, 2, 35, 17,0.673077,0.326923,1.602855,1,abandoned
10198,3, 1,2092,159,0.929365,0.070635,0.929365,1,abandoned
10198,2166, 2, 35, 18,0.660377,0.339623,1.589742,1,abandoned
10216,3, 1,2093,159,0.929396,0.070604,0.929396,-1,abandoned
10216,2284, 2, 11,  3,0.785714,0.214286,1.715110,1,abandoned
10217,4463, 1,  1,  0,1.000000,0.000000,1.000000,1,merged
10217,3, 2,2094,159,0.929427,0.070573,1.929427,1,merged
10225,3, 1,2094,160,0.929015,0.070985,0.929015,1,abandoned
10225,3, 2,2094,161,0.928603,0.071397,1.857618,1,abandoned
10226,3, 1,2094,162,0.928191,0.071809,0.928191,1,abandoned
10226,3, 2,2094,163,0.927780,0.072220,1.855972,1,abandoned
10230,3, 1,2095,163,0.927812,0.072188,0.927812,-1,abandoned
10230,3, 2,2095,164,0.927402,0.072598,1.855214,1,abandoned
10243,3, 1,2096,164,0.927434,0.072566,0.927434,-1,abandoned
