ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,ScoreOfReliability,VotingScore,Status
10002,1000049, 1,  1,  0,1.000000,0.000000,1.000000,1,merged
10003,1000049, 1,  2,  0,1.000000,0.000000,1.000000,1,merged
10004,1000049, 1,  2,  1,0.666667,0.333333,0.666667,1,abandoned
10005,1000049, 1,  3,  1,0.750000,0.250000,0.750000,1,merged
10007,1000049, 1,  4,  1,0.800000,0.200000,0.800000,1,merged
10009,1000049, 1,  5,  1,0.833333,0.166667,0.833333,1,merged
10010,1000049, 1,  6,  1,0.857143,0.142857,0.857143,1,merged
10011,1000049, 1,  7,  1,0.875000,0.125000,0.875000,1,merged
10012,1000049, 1,  8,  1,0.888889,0.111111,0.888889,1,merged
10017,1000049, 1,  9,  1,0.900000,0.100000,0.900000,1,merged
10019,1000049, 1, 10,  1,0.909091,0.090909,0.909091,1,merged
10020,1000049, 1, 11,  1,0.916667,0.083333,0.916667,1,merged
10021,1000049, 1, 12,  1,0.923077,0.076923,0.923077,1,merged
10022,1000049, 1, 13,  1,0.928571,0.071429,0.928571,1,merged
10023,1000049, 1, 14,  1,0.933333,0.066667,0.933333,1,merged
10024,1000049, 1, 15,  1,0.937500,0.062500,0.937500,1,merged
10026,1000049, 1, 15,  2,0.882353,0.117647,0.882353,1,abandoned
10028,1000049, 1, 16,  2,0.888889,0.111111,0.888889,1,merged
10029,1000049, 1, 17,  2,0.894737,0.105263,0.894737,1,merged
10030,1000049, 1, 18,  2,0.900000,0.100000,0.900000,1,merged
10031,1000049, 1, 19,  2,0.904762,0.095238,0.904762,1,merged
10032,1000049, 1, 20,  2,0.909091,0.090909,0.909091,1,merged
10033,1000049, 1, 21,  2,0.913043,0.086957,0.913043,1,merged
10034,1000049, 1, 22,  2,0.916667,0.083333,0.916667,1,merged
10036,1000049, 1, 23,  2,0.920000,0.080000,0.920000,1,merged
10040,1000049, 1, 24,  2,0.923077,0.076923,0.923077,1,merged
10041,1000049, 1, 25,  2,0.925926,0.074074,0.925926,1,merged
10042,1000049, 1, 25,  3,0.892857,0.107143,0.892857,1,abandoned
10044,1000049, 1, 26,  3,0.896552,0.103448,0.896552,1,merged
10047,1000049, 1, 27,  3,0.900000,0.100000,0.900000,1,merged
10048,1000049, 1, 27,  4,0.870968,0.129032,0.870968,1,abandoned
10052,1000049, 1, 28,  4,0.875000,0.125000,0.875000,1,merged
10053,1000049, 1, 29,  4,0.878788,0.121212,0.878788,1,merged
10054,1000049, 1, 30,  4,0.882353,0.117647,0.882353,1,merged
10055,1000049, 1, 31,  4,0.885714,0.114286,0.885714,1,merged
10056,1000049, 1, 32,  4,0.888889,0.111111,0.888889,1,merged
10057,1000049, 1, 33,  4,0.891892,0.108108,0.891892,1,merged
10065,1000049, 1, 34,  4,0.894737,0.105263,0.894737,1,merged
10067,1000049, 1, 35,  4,0.897436,0.102564,0.897436,1,merged
10068,1000049, 1, 36,  4,0.900000,0.100000,0.900000,1,merged
10071,1000049, 1, 37,  4,0.902439,0.097561,0.902439,1,merged
10072,1000049, 1, 37,  5,0.880952,0.119048,0.880952,1,abandoned
10073,1000049, 1, 37,  6,0.860465,0.139535,0.860465,1,abandoned
10076,1000049, 1, 38,  6,0.863636,0.136364,0.863636,1,merged
10077,1000049, 1, 39,  6,0.866667,0.133333,0.866667,1,merged
10078,1000049, 1, 40,  6,0.869565,0.130435,0.869565,1,merged
10079,1000049, 1, 41,  6,0.872340,0.127660,0.872340,1,merged
10081,1000049, 1, 42,  6,0.875000,0.125000,0.875000,1,merged
10082,1000049, 1, 43,  6,0.877551,0.122449,0.877551,1,merged
10089,1000049, 1, 44,  6,0.880000,0.120000,0.880000,1,merged
10090,1000049, 1, 45,  6,0.882353,0.117647,0.882353,1,merged
10091,1000049, 1, 46,  6,0.884615,0.115385,0.884615,1,merged
10092,1000049, 1, 47,  6,0.886792,0.113208,0.886792,1,merged
10094,1000049, 1, 48,  6,0.888889,0.111111,0.888889,1,merged
10095,1000049, 1, 49,  6,0.890909,0.109091,0.890909,1,merged
10096,1000049, 1, 50,  6,0.892857,0.107143,0.892857,1,merged
10102,1000049, 1, 51,  6,0.894737,0.105263,0.894737,1,merged
10106,1000049, 1, 52,  6,0.896552,0.103448,0.896552,1,merged
10107,1000049, 1, 52,  7,0.881356,0.118644,0.881356,1,abandoned
10108,1000049, 1, 52,  8,0.866667,0.133333,0.866667,1,abandoned
10109,1000049, 1, 52,  9,0.852459,0.147541,0.852459,1,abandoned
10110,1000049, 1, 52, 10,0.838710,0.161290,0.838710,1,abandoned
10111,1000049, 1, 52, 11,0.825397,0.174603,0.825397,1,abandoned
10112,1000049, 1, 52, 12,0.812500,0.187500,0.812500,1,abandoned
10113,1000049, 1, 53, 12,0.815385,0.184615,0.815385,1,merged
10114,1000049, 1, 54, 12,0.818182,0.181818,0.818182,1,merged
10115,1000049, 1, 55, 12,0.820896,0.179104,0.820896,1,merged
10118,1000049, 1, 56, 12,0.823529,0.176471,0.823529,1,merged
10119,1000049, 1, 57, 12,0.826087,0.173913,0.826087,1,merged
10121,1000049, 1, 58, 12,0.828571,0.171429,0.828571,1,merged
10122,1000049, 1, 59, 12,0.830986,0.169014,0.830986,1,merged
10126,1000049, 1, 60, 12,0.833333,0.166667,0.833333,1,merged
10131,1000049, 1, 61, 12,0.835616,0.164384,0.835616,1,merged
10132,1000049, 1, 62, 12,0.837838,0.162162,0.837838,1,merged
10133,1000049, 1, 62, 13,0.826667,0.173333,0.826667,1,abandoned
10134,1000049, 1, 63, 13,0.828947,0.171053,0.828947,1,merged
10135,1000049, 1, 64, 13,0.831169,0.168831,0.831169,1,merged
10137,1000049, 1, 65, 13,0.833333,0.166667,0.833333,1,merged
10138,1000049, 1, 65, 14,0.822785,0.177215,0.822785,1,abandoned
10144,1000049, 1, 66, 14,0.825000,0.175000,0.825000,1,merged
10145,1000049, 1, 67, 14,0.827160,0.172840,0.827160,1,merged
10150,1000049, 1, 68, 14,0.829268,0.170732,0.829268,1,merged
10153,1000049, 1, 69, 14,0.831325,0.168675,0.831325,1,merged
10163,1000049, 1, 70, 14,0.833333,0.166667,0.833333,1,merged
10164,1000049, 1, 71, 14,0.835294,0.164706,0.835294,1,merged
10168,1000049, 1, 72, 14,0.837209,0.162791,0.837209,1,merged
10169,1000049, 1, 73, 14,0.839080,0.160920,0.839080,1,merged
10170,1000049, 1, 74, 14,0.840909,0.159091,0.840909,1,merged
10171,1000049, 1, 75, 14,0.842697,0.157303,0.842697,1,merged
10175,1000049, 1, 76, 14,0.844444,0.155556,0.844444,1,merged
10176,1000049, 1, 77, 14,0.846154,0.153846,0.846154,1,merged
10177,1000049, 1, 78, 14,0.847826,0.152174,0.847826,1,merged
10179,1000049, 1, 79, 14,0.849462,0.150538,0.849462,1,merged
10180,1000049, 1, 80, 14,0.851064,0.148936,0.851064,1,merged
10181,1000049, 1, 81, 14,0.852632,0.147368,0.852632,1,merged
10182,1000049, 1, 82, 14,0.854167,0.145833,0.854167,1,merged
10183,1000049, 1, 83, 14,0.855670,0.144330,0.855670,1,merged
10189,1000049, 1, 84, 14,0.857143,0.142857,0.857143,1,merged
10190,1000049, 1, 85, 14,0.858586,0.141414,0.858586,1,merged
10192,1000049, 1, 86, 14,0.860000,0.140000,0.860000,1,merged
10193,1000049, 1, 87, 14,0.861386,0.138614,0.861386,1,merged
10196,1000049, 1, 88, 14,0.862745,0.137255,0.862745,1,merged
10197,1000049, 1, 89, 14,0.864078,0.135922,0.864078,1,merged
10198,1000049, 1, 90, 14,0.865385,0.134615,0.865385,1,merged
10199,1000049, 1, 91, 14,0.866667,0.133333,0.866667,1,merged
10200,1000049, 1, 92, 14,0.867925,0.132075,0.867925,1,merged
10201,1000049, 1, 93, 14,0.869159,0.130841,0.869159,1,merged
10202,1000049, 1, 94, 14,0.870370,0.129630,0.870370,1,merged
10203,1000049, 1, 95, 14,0.871560,0.128440,0.871560,1,merged
10207,1000049, 1, 95, 15,0.863636,0.136364,0.863636,1,abandoned
10211,1000049, 1, 96, 15,0.864865,0.135135,0.864865,1,merged
10212,1000049, 1, 97, 15,0.866071,0.133929,0.866071,1,merged
10213,1000049, 1, 98, 15,0.867257,0.132743,0.867257,1,merged
10216,1000049, 1, 99, 15,0.868421,0.131579,0.868421,1,merged
10217,1000049, 1,100, 15,0.869565,0.130435,0.869565,1,merged
