ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,score,Status
10469,1000049,1,51,47,0.520408,0.479592,0.520408,merged
10469,1000245,2,1,0,1,0,1.520408,merged
10469,1000049,3,52,47,0.525253,0.474747,2.045661,merged
10472,1000049,1,52,48,0.52,0.48,0.52,abandoned
10472,1000026,2,1,0,1,0,1.52,abandoned
10472,1000049,3,52,49,0.514851,0.485149,2.034851,abandoned
10476,1000049,1,52,50,0.509804,0.490196,0.509804,merged
10476,1000026,2,2,0,1,0,1.509804,merged
10476,1000049,3,53,50,0.514563,0.485437,2.024367,merged
10516,1000049,1,53,51,0.509615,0.490385,0.509615,merged
10516,1000063,2,4,0,1,0,1.509615,merged
10516,1000049,3,54,51,0.514286,0.485714,2.023901,merged
10517,1000049,1,54,52,0.509434,0.490566,0.509434,merged
10517,1000063,2,5,0,1,0,1.509434,merged
10517,1000049,3,55,52,0.514019,0.485981,2.023453,merged
10519,1000049,1,55,53,0.509259,0.490741,0.509259,abandoned
10519,1000091,2,1,0,1,0,1.509259,abandoned
10519,1000328,3,1,0,1,0,2.509259,abandoned
10521,1000049,1,55,54,0.504587,0.495413,0.504587,merged
10521,1000049,2,55,55,0.5,0.5,1.004587,merged
10521,1000049,3,56,55,0.504505,0.495495,1.509092,merged
10523,1000049,1,56,56,0.5,0.5,0.5,merged
10523,1000063,2,6,0,1,0,1.5,merged
10523,1000049,3,57,56,0.504425,0.495575,2.004425,merged
10542,1000049,1,58,56,0.508772,0.491228,0.508772,merged
10542,1000133,2,1,1,0.5,0.5,1.008772,merged
10542,1000049,3,59,56,0.513043,0.486957,1.521815,merged
10553,1000049,1,60,56,0.517241,0.482759,0.517241,merged
10553,1000075,2,1,0,1,0,1.517241,merged
10553,1000049,3,61,56,0.521368,0.478632,2.038609,merged
10579,1000049,1,61,57,0.516949,0.483051,0.516949,merged
10579,1000049,2,62,57,0.521008,0.478992,1.037958,merged
10579,1000014,3,1,0,1,0,2.037958,merged
10580,1000049,1,62,58,0.516667,0.483333,0.516667,abandoned
10580,1000014,2,1,1,0.5,0.5,1.016667,abandoned
10580,1000049,3,63,58,0.520661,0.479339,1.537328,abandoned
10587,1000049,1,63,59,0.516393,0.483607,0.516393,merged
10587,1000049,2,64,59,0.520325,0.479675,1.036719,merged
10587,1000007,3,1,0,1,0,2.036719,merged
10595,1000049,1,64,60,0.516129,0.483871,0.516129,merged
10595,1000810,2,1,0,1,0,1.516129,merged
10595,1000592,3,1,0,1,0,2.516129,merged
10599,1000049,1,65,60,0.52,0.48,0.52,merged
10599,1000049,2,66,60,0.52381,0.47619,1.04381,merged
10599,1000049,3,67,60,0.527559,0.472441,1.571369,merged
10603,1000049,1,68,60,0.53125,0.46875,0.53125,merged
10603,1000190,2,0,1,0,1,0.53125,merged
10603,1000049,3,69,60,0.534884,0.465116,1.066134,merged
10612,1000049,1,69,61,0.530769,0.469231,0.530769,merged
10612,1000040,2,0,1,0,1,0.530769,merged
10612,1000049,3,70,61,0.534351,0.465649,1.06512,merged
10614,1000049,1,70,62,0.530303,0.469697,0.530303,merged
10614,1000934,2,0,1,0,1,0.530303,merged
10614,1000049,3,71,62,0.533835,0.466165,1.064138,merged
10616,1000049,1,71,63,0.529851,0.470149,0.529851,merged
10616,1000049,2,71,64,0.525926,0.474074,1.055777,merged
10616,1000049,3,72,64,0.529412,0.470588,1.585188,merged
10617,1000049,1,72,65,0.525547,0.474453,0.525547,merged
10617,1000049,2,72,66,0.521739,0.478261,1.047287,merged
10617,1000049,3,73,66,0.52518,0.47482,1.572466,merged
10626,1000049,1,73,67,0.521429,0.478571,0.521429,merged
10626,1000063,2,7,0,1,0,1.521429,merged
10626,1000049,3,74,67,0.524823,0.475177,2.046251,merged
10634,1000049,1,75,67,0.528169,0.471831,0.528169,merged
10634,1000049,2,76,67,0.531469,0.468531,1.059638,merged
10634,1000049,3,76,68,0.527778,0.472222,1.587415,merged
10674,1000049,1,76,69,0.524138,0.475862,0.524138,merged
10674,1000049,2,76,70,0.520548,0.479452,1.044686,merged
10674,1000049,3,77,70,0.52381,0.47619,1.568495,merged
10679,1000049,1,77,71,0.52027,0.47973,0.52027,merged
10679,1000026,2,3,0,1,0,1.52027,merged
10679,1000049,3,78,71,0.52349,0.47651,2.04376,merged
10704,1000049,1,78,72,0.52,0.48,0.52,merged
10704,1000049,2,78,73,0.516556,0.483444,1.036556,merged
10704,1000049,3,79,73,0.519737,0.480263,1.556293,merged
10717,1000049,1,80,73,0.522876,0.477124,0.522876,merged
10717,1000136,2,1,1,0.5,0.5,1.022876,merged
10717,1000097,3,1,0,1,0,2.022876,merged
10734,1000049,1,80,74,0.519481,0.480519,0.519481,merged
10734,1000049,2,81,74,0.522581,0.477419,1.042061,merged
10734,1000049,3,82,74,0.525641,0.474359,1.567702,merged
10741,1000049,1,82,75,0.522293,0.477707,0.522293,merged
10741,1000007,2,2,0,1,0,1.522293,merged
10741,1000049,3,83,75,0.525316,0.474684,2.047609,merged
10745,1000049,1,84,75,0.528302,0.471698,0.528302,merged
10745,1000155,2,2,1,0.666667,0.333333,1.194969,merged
10745,1000023,3,2,0,1,0,2.194969,merged
10748,1000049,1,84,76,0.525,0.475,0.525,merged
10748,1000049,2,85,76,0.52795,0.47205,1.05295,merged
10748,1000959,3,1,0,1,0,2.05295,merged
10749,1000049,1,85,77,0.524691,0.475309,0.524691,merged
10749,1000327,2,0,1,0,1,0.524691,merged
10749,1000049,3,86,77,0.527607,0.472393,1.052299,merged
10763,1000049,1,86,78,0.52439,0.47561,0.52439,merged
10763,1000049,2,86,79,0.521212,0.478788,1.045602,merged
10763,1000049,3,87,79,0.524096,0.475904,1.569699,merged
10767,1000049,1,87,80,0.520958,0.479042,0.520958,merged
10767,1000155,2,3,1,0.75,0.25,1.270958,merged
10767,1000049,3,88,80,0.52381,0.47619,1.794768,merged
10782,1000049,1,88,81,0.52071,0.47929,0.52071,abandoned
10782,1000270,2,0,1,0,1,0.52071,abandoned
10782,1000121,3,1,0,1,0,1.52071,abandoned
10794,1000049,1,89,81,0.523529,0.476471,0.523529,merged
10794,1000049,2,90,81,0.526316,0.473684,1.049845,merged
10794,1000049,3,91,81,0.52907,0.47093,1.578915,merged
10798,1000049,1,91,82,0.526012,0.473988,0.526012,merged
10798,1000015,2,2,1,0.666667,0.333333,1.192678,merged
10798,1000049,3,92,82,0.528736,0.471264,1.721414,merged
10810,1000049,1,92,83,0.525714,0.474286,0.525714,abandoned
10810,1000100,2,1,0,1,0,1.525714,abandoned
10810,1000049,3,92,84,0.522727,0.477273,2.048442,abandoned
10820,1000049,1,92,85,0.519774,0.480226,0.519774,merged
10820,1000127,2,1,1,0.5,0.5,1.019774,merged
10820,1000049,3,93,85,0.522472,0.477528,1.542246,merged
10821,1000049,1,94,85,0.52514,0.47486,0.52514,merged
10821,1000049,2,95,85,0.527778,0.472222,1.052917,merged
10821,1000049,3,96,85,0.530387,0.469613,1.583304,merged
10834,1000049,1,97,85,0.532967,0.467033,0.532967,merged
10834,1000133,2,2,1,0.666667,0.333333,1.199634,merged
10834,1000219,3,1,0,1,0,2.199634,merged
10839,1000049,1,97,86,0.530055,0.469945,0.530055,merged
10839,1000245,2,2,0,1,0,1.530055,merged
10839,1000049,3,98,86,0.532609,0.467391,2.062663,merged
10844,1000049,1,99,86,0.535135,0.464865,0.535135,merged
10844,1000049,2,99,87,0.532258,0.467742,1.067393,merged
10844,1000049,3,100,87,0.534759,0.465241,1.602153,merged
10856,1000049,1,100,88,0.531915,0.468085,0.531915,merged
10856,1000057,2,1,0,1,0,1.531915,merged
10856,1000049,3,101,88,0.534392,0.465608,2.066306,merged
10867,1000049,1,101,89,0.531579,0.468421,0.531579,merged
10867,1000049,2,102,89,0.534031,0.465969,1.06561,merged
10867,1000049,3,103,89,0.536458,0.463542,1.602069,merged
10868,1000049,1,103,90,0.533679,0.466321,0.533679,abandoned
10868,1000049,2,103,91,0.530928,0.469072,1.064607,abandoned
10868,1000113,3,2,1,0.666667,0.333333,1.731273,abandoned
10879,1000049,1,103,92,0.528205,0.471795,0.528205,merged
10879,1000049,2,104,92,0.530612,0.469388,1.058817,merged
10879,1000959,3,2,0,1,0,2.058817,merged
10887,1000049,1,104,93,0.527919,0.472081,0.527919,merged
10887,1000009,2,0,1,0,1,0.527919,merged
10887,1000049,3,105,93,0.530303,0.469697,1.058222,merged
10894,1000049,1,106,93,0.532663,0.467337,0.532663,merged
10894,1000007,2,3,0,1,0,1.532663,merged
10894,1000153,3,1,0,1,0,2.532663,merged
10902,1000049,1,107,93,0.535,0.465,0.535,merged
10902,1000049,2,107,94,0.532338,0.467662,1.067338,merged
10902,1000049,3,108,94,0.534653,0.465347,1.601992,merged
10917,1000049,1,108,95,0.53202,0.46798,0.53202,merged
10917,1000049,2,108,96,0.529412,0.470588,1.061431,merged
10917,1000049,3,109,96,0.531707,0.468293,1.593139,merged
10919,1000049,1,109,97,0.529126,0.470874,0.529126,merged
10919,1000049,2,110,97,0.531401,0.468599,1.060527,merged
10919,1000635,3,1,0,1,0,2.060527,merged
10921,1000049,1,110,98,0.528846,0.471154,0.528846,merged
10921,1000327,2,1,1,0.5,0.5,1.028846,merged
10921,1000049,3,111,98,0.5311,0.4689,1.559947,merged
10924,1000049,1,112,98,0.533333,0.466667,0.533333,merged
10924,1000049,2,113,98,0.535545,0.464455,1.068878,merged
10924,1000049,3,114,98,0.537736,0.462264,1.606614,merged
10952,1000049,1,114,99,0.535211,0.464789,0.535211,merged
10952,1000049,2,114,100,0.53271,0.46729,1.067922,merged
10952,1000049,3,115,100,0.534884,0.465116,1.602805,merged
10953,1000049,1,116,100,0.537037,0.462963,0.537037,merged
10953,1000049,2,116,101,0.534562,0.465438,1.071599,merged
10953,1000049,3,117,101,0.536697,0.463303,1.608296,merged
10964,1000049,1,117,102,0.534247,0.465753,0.534247,merged
10964,1000049,2,118,102,0.536364,0.463636,1.07061,merged
10964,1000049,3,119,102,0.538462,0.461538,1.609072,merged
10965,1000049,1,119,103,0.536036,0.463964,0.536036,merged
10965,1000049,2,120,103,0.538117,0.461883,1.074153,merged
10965,1000049,3,121,103,0.540179,0.459821,1.614331,merged
10989,1000049,1,121,104,0.537778,0.462222,0.537778,merged
10989,1000049,2,121,105,0.535398,0.464602,1.073176,merged
10989,1000049,3,122,105,0.537445,0.462555,1.610621,merged
11010,1000049,1,122,106,0.535088,0.464912,0.535088,abandoned
11010,1000049,2,122,107,0.532751,0.467249,1.067839,abandoned
11010,1000049,3,122,108,0.530435,0.469565,1.598274,abandoned
11016,1000049,1,122,109,0.528139,0.471861,0.528139,merged
11016,1000063,2,8,0,1,0,1.528139,merged
11016,1000049,3,123,109,0.530172,0.469828,2.058311,merged
11022,1000049,1,123,110,0.527897,0.472103,0.527897,abandoned
11022,1000049,2,123,111,0.525641,0.474359,1.053538,abandoned
11022,1000049,3,123,112,0.523404,0.476596,1.576942,abandoned
11030,1000049,1,123,113,0.521186,0.478814,0.521186,merged
11030,1000049,2,123,114,0.518987,0.481013,1.040174,merged
11030,1000049,3,124,114,0.521008,0.478992,1.561182,merged
11045,1000049,1,124,115,0.518828,0.481172,0.518828,merged
11045,1000063,2,9,0,1,0,1.518828,merged
11045,1000049,3,125,115,0.520833,0.479167,2.039662,merged
11064,1000049,1,125,116,0.518672,0.481328,0.518672,merged
11064,1000049,2,126,116,0.520661,0.479339,1.039333,merged
11064,1000250,3,1,0,1,0,2.039333,merged
11070,1000049,1,126,117,0.518519,0.481481,0.518519,merged
11070,1000049,2,127,117,0.520492,0.479508,1.03901,merged
11070,1000049,3,128,117,0.522449,0.477551,1.561459,merged
11074,1000049,1,128,118,0.520325,0.479675,0.520325,abandoned
11074,1000049,2,128,119,0.518219,0.481781,1.038544,abandoned
11074,1000003,3,1,0,1,0,2.038544,abandoned
11086,1000049,1,128,120,0.516129,0.483871,0.516129,merged
11086,1000049,2,128,121,0.514056,0.485944,1.030185,merged
11086,1000049,3,129,121,0.516,0.484,1.546185,merged
11093,1000049,1,129,122,0.513944,0.486056,0.513944,merged
11093,1000063,2,10,0,1,0,1.513944,merged
11093,1000049,3,130,122,0.515873,0.484127,2.029817,merged
11104,1000049,1,130,123,0.513834,0.486166,0.513834,merged
11104,1000049,2,131,123,0.515748,0.484252,1.029582,merged
11104,1000049,3,132,123,0.517647,0.482353,1.547229,merged
11111,1000049,1,133,123,0.519531,0.480469,0.519531,merged
11111,1000049,2,133,124,0.51751,0.48249,1.037041,merged
11111,1000049,3,134,124,0.51938,0.48062,1.556421,merged
11116,1000049,1,135,124,0.521236,0.478764,0.521236,merged
11116,1000270,2,1,1,0.5,0.5,1.021236,merged
11116,1000049,3,136,124,0.523077,0.476923,1.544312,merged
11124,1000049,1,137,124,0.524904,0.475096,0.524904,merged
11124,1000049,2,137,125,0.522901,0.477099,1.047805,merged
11124,1000049,3,138,125,0.524715,0.475285,1.57252,merged
11177,1000049,1,138,126,0.522727,0.477273,0.522727,merged
11177,1000116,2,1,0,1,0,1.522727,merged
11177,1000049,3,139,126,0.524528,0.475472,2.047256,merged
11182,1000049,1,139,127,0.522556,0.477444,0.522556,merged
11182,1000049,2,140,127,0.524345,0.475655,1.046901,merged
11182,1000049,3,141,127,0.526119,0.473881,1.57302,merged
11184,1000049,1,141,128,0.524164,0.475836,0.524164,merged
11184,1000049,2,142,128,0.525926,0.474074,1.050089,merged
11184,1000155,3,4,1,0.8,0.2,1.850089,merged
11186,1000049,1,142,129,0.523985,0.476015,0.523985,merged
11186,1000049,2,142,130,0.522059,0.477941,1.046044,merged
11186,1000049,3,143,130,0.52381,0.47619,1.569854,merged
11192,1000049,1,143,131,0.521898,0.478102,0.521898,merged
11192,1000049,2,144,131,0.523636,0.476364,1.045534,merged
11192,1000049,3,145,131,0.525362,0.474638,1.570896,merged
11204,1000049,1,145,132,0.523466,0.476534,0.523466,merged
11204,1000049,2,145,133,0.521583,0.478417,1.045048,merged
11204,1000049,3,146,133,0.523297,0.476703,1.568346,merged
11223,1000049,1,147,133,0.525,0.475,0.525,merged
11223,1000184,2,1,0,1,0,1.525,merged
11223,1000049,3,148,133,0.52669,0.47331,2.05169,merged
11226,1000049,1,148,134,0.524823,0.475177,0.524823,abandoned
11226,1000270,2,1,2,0.333333,0.666667,0.858156,abandoned
11226,1000121,3,2,0,1,0,1.858156,abandoned
11234,1000049,1,149,134,0.526502,0.473498,0.526502,merged
11234,1000327,2,2,1,0.666667,0.333333,1.193168,merged
11234,1000049,3,150,134,0.528169,0.471831,1.721337,merged
11240,1000049,1,151,134,0.529825,0.470175,0.529825,abandoned
11240,1000049,2,151,135,0.527972,0.472028,1.057797,abandoned
11240,1000049,3,151,136,0.526132,0.473868,1.583929,abandoned
11241,1000049,1,152,136,0.527778,0.472222,0.527778,abandoned
11241,1000049,2,152,137,0.525952,0.474048,1.053729,abandoned
11241,1000049,3,152,138,0.524138,0.475862,1.577867,abandoned
11244,1000049,1,152,139,0.522337,0.477663,0.522337,merged
11244,1000049,2,153,139,0.523973,0.476027,1.046309,merged
11244,1000065,3,1,0,1,0,2.046309,merged
11246,1000049,1,153,140,0.522184,0.477816,0.522184,merged
11246,1000063,2,11,0,1,0,1.522184,merged
11246,1000049,3,154,140,0.52381,0.47619,2.045994,merged
11257,1000049,1,154,141,0.522034,0.477966,0.522034,merged
11257,1000064,2,1,0,1,0,1.522034,merged
11257,1000049,3,155,141,0.523649,0.476351,2.045683,merged
11261,1000049,1,155,142,0.521886,0.478114,0.521886,abandoned
11261,1000155,2,5,1,0.833333,0.166667,1.355219,abandoned
11261,1000327,3,3,1,0.75,0.25,2.105219,abandoned
11282,1000049,1,155,143,0.520134,0.479866,0.520134,merged
11282,1000049,2,156,143,0.521739,0.478261,1.041873,merged
11282,1000116,3,2,0,1,0,2.041873,merged
11285,1000049,1,157,143,0.523333,0.476667,0.523333,merged
11285,1000045,2,1,0,1,0,1.523333,merged
11285,1000049,3,158,143,0.524917,0.475083,2.04825,merged
11300,1000049,1,158,144,0.523179,0.476821,0.523179,merged
11300,1000049,2,159,144,0.524752,0.475248,1.047931,merged
11300,1000049,3,160,144,0.526316,0.473684,1.574247,merged
11304,1000049,1,160,145,0.52459,0.47541,0.52459,merged
11304,1000049,2,161,145,0.526144,0.473856,1.050734,merged
11304,1000049,3,162,145,0.527687,0.472313,1.578421,merged
11316,1000049,1,162,146,0.525974,0.474026,0.525974,merged
11316,1000003,2,2,0,1,0,1.525974,merged
11316,1000049,3,163,146,0.527508,0.472492,2.053482,merged
11317,1000049,1,163,147,0.525806,0.474194,0.525806,merged
11317,1000049,2,163,148,0.524116,0.475884,1.049922,merged
11317,1000049,3,164,148,0.525641,0.474359,1.575563,merged
11319,1000049,1,165,148,0.527157,0.472843,0.527157,abandoned
11319,1000217,2,2,0,1,0,1.527157,abandoned
11319,1000184,3,2,0,1,0,2.527157,abandoned
11322,1000049,1,165,149,0.525478,0.474522,0.525478,merged
11322,1000049,2,166,149,0.526984,0.473016,1.052462,merged
11322,1000049,3,167,149,0.528481,0.471519,1.580943,merged
11327,1000049,1,168,149,0.529968,0.470032,0.529968,merged
11327,1000147,2,1,0,1,0,1.529968,merged
11327,1000049,3,169,149,0.531447,0.468553,2.061415,merged
11338,1000049,1,169,150,0.529781,0.470219,0.529781,merged
11338,1000100,2,1,1,0.5,0.5,1.029781,merged
11338,1000049,3,170,150,0.53125,0.46875,1.561031,merged
11341,1000049,1,170,151,0.529595,0.470405,0.529595,merged
11341,1000186,2,0,1,0,1,0.529595,merged
11341,1000049,3,170,152,0.52795,0.47205,1.057545,merged
11347,1000049,1,170,153,0.526316,0.473684,0.526316,merged
11347,1000049,2,171,153,0.527778,0.472222,1.054094,merged
11347,1000049,3,172,153,0.529231,0.470769,1.583324,merged
11369,1000049,1,173,153,0.530675,0.469325,0.530675,merged
11369,1000329,2,2,0,1,0,1.530675,merged
11369,1000049,3,174,153,0.53211,0.46789,2.062785,merged
11372,1000049,1,175,153,0.533537,0.466463,0.533537,abandoned
11372,1000049,2,175,154,0.531915,0.468085,1.065451,abandoned
11372,1000015,3,2,2,0.5,0.5,1.565451,abandoned
11378,1000049,1,176,154,0.533333,0.466667,0.533333,merged
11378,1000327,2,4,1,0.8,0.2,1.333333,merged
11378,1000049,3,177,154,0.534743,0.465257,1.868077,merged
11383,1000049,1,178,154,0.536145,0.463855,0.536145,merged
11383,1000049,2,178,155,0.534535,0.465465,1.070679,merged
11383,1000049,3,179,155,0.535928,0.464072,1.606607,merged
11393,1000049,1,179,156,0.534328,0.465672,0.534328,merged
11393,1000049,2,180,156,0.535714,0.464286,1.070043,merged
11393,1000870,3,1,0,1,0,2.070043,merged
11417,1000049,1,180,157,0.534125,0.465875,0.534125,abandoned
11417,1000049,2,181,157,0.535503,0.464497,1.069628,abandoned
11417,1000049,3,181,158,0.533923,0.466077,1.603551,abandoned
11421,1000049,1,182,158,0.535294,0.464706,0.535294,merged
11421,1000092,2,2,0,1,0,1.535294,merged
11421,1000329,3,3,0,1,0,2.535294,merged
11422,1000049,1,182,159,0.533724,0.466276,0.533724,merged
11422,1000153,2,1,1,0.5,0.5,1.033724,merged
11422,1000049,3,183,159,0.535088,0.464912,1.568812,merged
11445,1000049,1,184,159,0.536443,0.463557,0.536443,merged
11445,1000092,2,3,0,1,0,1.536443,merged
11445,1000331,3,1,0,1,0,2.536443,merged
11446,1000049,1,185,159,0.537791,0.462209,0.537791,merged
11446,1000049,2,186,159,0.53913,0.46087,1.076921,merged
11446,1000049,3,187,159,0.540462,0.459538,1.617384,merged
11459,1000049,1,187,160,0.538905,0.461095,0.538905,merged
11459,1000049,2,188,160,0.54023,0.45977,1.079135,merged
11459,1000870,3,2,0,1,0,2.079135,merged
11460,1000049,1,188,161,0.538682,0.461318,0.538682,merged
11460,1000049,2,188,162,0.537143,0.462857,1.075825,merged
11460,1000049,3,189,162,0.538462,0.461538,1.614286,merged
11463,1000049,1,189,163,0.536932,0.463068,0.536932,merged
11463,1000049,2,190,163,0.538244,0.461756,1.075175,merged
11463,1000870,3,3,0,1,0,2.075175,merged
11474,1000049,1,190,164,0.536723,0.463277,0.536723,merged
11474,1000128,2,1,0,1,0,1.536723,merged
11474,1000049,3,191,164,0.538028,0.461972,2.074751,merged
11483,1000049,1,191,165,0.536517,0.463483,0.536517,merged
11483,1000143,2,1,0,1,0,1.536517,merged
11483,1000049,3,192,165,0.537815,0.462185,2.074332,merged
11493,1000185,1,1,0,1,0,1,merged
